idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
300,33,fast,40,150,0.42,0,3,0.3750,1,1.13650,0.16046,15.04,-6.3205
301,33,fast,40,200,0.42,0,4,0.5000,1,1.13199,0.15583,14.87,-6.2683
302,33,fast,40,250,0.42,0,5,0.6250,1,1.13067,0.15473,14.80,-6.2885
303,33,fast,40,300,0.42,0,6,0.7500,1,1.13245,0.15651,14.86,-6.3014
304,33,fast,40,350,0.42,0,7,0.8750,1,1.14091,0.16615,15.16,-6.2463
305,33,fast,40,400,0.42,0,8,1.0000,1,1.13423,0.15841,14.94,-6.2899
306,34,fast,40,0,0.42,0,0,0.0000,1,1.12853,0.14848,14.83,-6.7353
307,34,fast,40,50,0.42,0,1,0.1250,1,1.13075,0.15213,14.89,-6.1483
308,34,fast,40,100,0.42,0,2,0.2500,1,1.12907,0.14892,14.85,-6.1484
309,34,fast,40,150,0.42,0,3,0.3750,1,1.13228,0.15269,14.96,-6.1665
310,34,fast,40,200,0.42,0,4,0.5000,1,1.13472,0.15492,15.07,-6.1424
311,34,fast,40,250,0.42,0,5,0.6250,1,1.12907,0.14832,14.86,-6.2166
312,34,fast,40,300,0.42,0,6,0.7500,1,1.12448,0.14388,14.68,-6.1539
313,34,fast,40,350,0.42,0,7,0.8750,1,1.12761,0.14773,14.79,-6.1107
314,34,fast,40,400,0.42,0,8,1.0000,1,1.12717,0.14638,14.79,-6.2251
315,35,fast,40,0,0.42,0,0,0.0000,1,1.12106,0.14341,14.45,-6.0075
316,35,fast,40,50,0.42,0,1,0.1250,1,1.12436,0.14852,14.58,-5.2864
317,35,fast,40,100,0.42,0,2,0.2500,1,1.12509,0.14713,14.64,-5.5006
318,35,fast,40,150,0.42,0,3,0.3750,1,1.12379,0.14591,14.59,-5.4684
319,35,fast,40,200,0.42,0,4,0.5000,1,1.12781,0.15017,14.73,-5.5874
320,35,fast,40,250,0.42,0,5,0.6250,1,1.12592,0.14788,14.66,-5.6301
321,35,fast,40,300,0.42,0,6,0.7500,1,1.12393,0.14518,14.61,-5.5962
322,35,fast,40,350,0.42,0,7,0.8750,1,1.12529,0.14748,14.65,-5.5910
323,35,fast,40,400,0.42,0,8,1.0000,1,1.13971,0.16471,15.13,-6.2263
324,36,fast,40,0,0.42,0,0,0.0000,1,1.10232,0.10879,14.02,-6.6337
325,36,fast,40,50,0.42,0,1,0.1250,1,1.12863,0.14917,14.82,-6.1315
326,36,fast,40,100,0.42,0,2,0.2500,1,1.12494,0.14460,14.68,-6.1684
327,36,fast,40,150,0.42,0,3,0.3750,1,1.12786,0.14844,14.78,-6.0575
328,36,fast,40,200,0.42,0,4,0.5000,1,1.12519,0.14465,14.70,-6.1137
329,36,fast,40,250,0.42,0,5,0.6250,1,1.12542,0.14438,14.73,-6.1735
330,36,fast,40,300,0.42,0,6,0.7500,1,1.12602,0.14500,14.74,-6.2088
331,36,fast,40,350,0.42,0,7,0.8750,1,1.12798,0.14754,14.81,-6.1972
332,36,fast,40,400,0.42,0,8,1.0000,1,1.12633,0.14539,14.76,-6.1787
333,37,fast,40,0,0.42,0,0,0.0000,1,1.12396,0.14536,14.59,-5.9891
334,37,fast,40,50,0.42,0,1,0.1250,1,1.12872,0.14976,14.82,-6.1196
335,37,fast,40,100,0.42,0,2,0.2500,1,1.12971,0.15048,14.86,-6.1657
336,37,fast,40,150,0.42,0,3,0.3750,1,1.12702,0.14705,14.78,-6.1393
337,37,fast,40,200,0.42,0,4,0.5000,1,1.13038,0.15090,14.89,-6.1845
338,37,fast,40,250,0.42,0,5,0.6250,1,1.12563,0.14462,14.73,-6.2532
339,37,fast,40,300,0.42,0,6,0.7500,1,1.12926,0.14961,14.84,-6.1416
340,37,fast,40,350,0.42,0,7,0.8750,1,1.12743,0.14757,14.77,-6.2015
341,37,fast,40,400,0.42,0,8,1.0000,1,1.12212,0.14125,14.58,-6.1914
342,38,fast,40,0,0.42,0,0,0.0000,1,1.12099,0.14307,14.47,-5.9971
343,38,fast,40,50,0.42,0,1,0.1250,1,1.11698,0.13580,14.41,-5.7356
344,38,fast,40,100,0.42,0,2,0.2500,1,1.11507,0.13335,14.35,-5.7917
345,38,fast,40,150,0.42,0,3,0.3750,1,1.11379,0.13086,14.34,-5.6823
346,38,fast,40,200,0.42,0,4,0.5000,1,1.11643,0.13349,14.43,-5.7673
347,38,fast,40,250,0.42,0,5,0.6250,1,1.11835,0.13797,14.46,-5.7364
348,38,fast,40,300,0.42,0,6,0.7500,1,1.11359,0.13056,14.32,-5.7011
349,38,fast,40,350,0.42,0,7,0.8750,1,1.11580,0.13376,14.39,-5.7490
350,38,fast,40,400,0.42,0,8,1.0000,1,1.11601,0.13349,14.41,-5.7473
351,39,fast,40,0,0.42,0,0,0.0000,1,1.11484,0.13176,14.34,-6.3162
352,39,fast,40,50,0.42,0,1,0.1250,1,1.12643,0.14732,14.74,-6.0599
353,39,fast,40,100,0.42,0,2,0.2500,1,1.13180,0.15141,14.96,-6.1602
354,39,fast,40,150,0.42,0,3,0.3750,1,1.12782,0.14757,14.80,-6.0528
355,39,fast,40,200,0.42,0,4,0.5000,1,1.13020,0.15023,14.89,-6.1743
356,39,fast,40,250,0.42,0,5,0.6250,1,1.13122,0.15156,14.93,-6.0872
357,39,fast,40,300,0.42,0,6,0.7500,1,1.13048,0.15038,14.91,-6.1877
358,39,fast,40,350,0.42,0,7,0.8750,1,1.12761,0.14738,14.79,-6.1810
359,39,fast,40,400,0.42,0,8,1.0000,1,1.12681,0.14709,14.75,-6.0833
360,40,fast,40,0,0.42,0,0,0.0000,1,1.10286,0.11021,14.03,-6.6231
361,40,fast,40,50,0.42,0,1,0.1250,1,1.12884,0.15030,14.82,-6.1455
362,40,fast,40,100,0.42,0,2,0.2500,1,1.13143,0.15252,14.94,-6.1393
363,40,fast,40,150,0.42,0,3,0.3750,1,1.12473,0.14452,14.67,-6.1711
364,40,fast,40,200,0.42,0,4,0.5000,1,1.12637,0.14617,14.74,-6.1308
365,40,fast,40,250,0.42,0,5,0.6250,1,1.13039,0.15065,14.88,-6.1025
366,40,fast,40,300,0.42,0,6,0.7500,1,1.12706,0.14709,14.77,-6.1540
367,40,fast,40,350,0.42,0,7,0.8750,1,1.12364,0.14257,14.65,-6.2131
368,40,fast,40,400,0.42,0,8,1.0000,1,1.12719,0.14659,14.78,-6.1813
369,41,fast,40,0,0.42,0,0,0.0000,1,1.12398,0.14632,14.56,-6.0079
370,41,fast,40,50,0.42,0,1,0.1250,1,1.13318,0.15533,14.94,-6.0349
371,41,fast,40,100,0.42,0,2,0.2500,1,1.13640,0.15886,15.05,-5.9563
372,41,fast,40,150,0.42,0,3,0.3750,1,1.12963,0.15063,14.84,-6.1150
373,41,fast,40,200,0.42,0,4,0.5000,1,1.12829,0.14800,14.80,-6.0944
374,41,fast,40,250,0.42,0,5,0.6250,1,1.13060,0.15153,14.87,-5.9898
375,41,fast,40,300,0.42,0,6,0.7500,1,1.13307,0.15438,14.96,-5.9748
376,41,fast,40,350,0.42,0,7,0.8750,1,1.12778,0.14759,14.78,-6.0990
377,41,fast,40,400,0.42,0,8,1.0000,1,1.13314,0.15382,14.98,-6.0501
378,42,fast,40,0,0.42,0,0,0.0000,1,1.13590,0.15645,15.12,-6.7363
379,42,fast,40,50,0.42,0,1,0.1250,1,1.12782,0.14981,14.78,-6.0020
380,42,fast,40,100,0.42,0,2,0.2500,1,1.12601,0.14603,14.75,-6.0272
381,42,fast,40,150,0.42,0,3,0.3750,1,1.12391,0.14374,14.64,-6.1635
382,42,fast,40,200,0.42,0,4,0.5000,1,1.12291,0.14171,14.62,-6.1521
383,42,fast,40,250,0.42,0,5,0.6250,1,1.12351,0.14266,14.64,-6.1497
384,42,fast,40,300,0.42,0,6,0.7500,1,1.12750,0.14834,14.77,-6.1862
385,42,fast,40,350,0.42,0,7,0.8750,1,1.12538,0.14499,14.70,-6.1203
386,42,fast,40,400,0.42,0,8,1.0000,1,1.12569,0.14530,14.72,-6.1369
387,43,fast,40,0,0.42,0,0,0.0000,1,1.12215,0.14466,14.50,-6.0097
388,43,fast,40,50,0.42,0,1,0.1250,1,1.12167,0.13788,14.62,-6.2279
389,43,fast,40,100,0.42,0,2,0.2500,1,1.12388,0.14062,14.70,-6.1580
390,43,fast,40,150,0.42,0,3,0.3750,1,1.11954,0.13559,14.55,-6.1287
391,43,fast,40,200,0.42,0,4,0.5000,1,1.12331,0.14066,14.67,-6.1215
392,43,fast,40,250,0.42,0,5,0.6250,1,1.12395,0.14111,14.70,-6.1878
393,43,fast,40,300,0.42,0,6,0.7500,1,1.12262,0.13970,14.66,-6.1173
394,43,fast,40,350,0.42,0,7,0.8750,1,1.12507,0.14214,14.75,-6.1376
395,43,fast,40,400,0.42,0,8,1.0000,1,1.12537,0.14261,14.76,-6.0879
396,44,fast,40,0,0.42,0,0,0.0000,1,1.12725,0.14671,14.80,-6.6993
397,44,fast,40,50,0.42,0,1,0.1250,1,1.11174,0.12605,14.28,-6.1109
398,44,fast,40,100,0.42,0,2,0.2500,1,1.11739,0.13421,14.45,-6.0692
399,44,fast,40,150,0.42,0,3,0.3750,1,1.12216,0.14114,14.59,-6.1101
400,44,fast,40,200,0.42,0,4,0.5000,1,1.12312,0.14238,14.63,-6.0760
401,44,fast,40,250,0.42,0,5,0.6250,1,1.12399,0.14370,14.66,-6.0890
402,44,fast,40,300,0.42,0,6,0.7500,1,1.12716,0.14753,14.77,-6.0407
403,44,fast,40,350,0.42,0,7,0.8750,1,1.12568,0.14516,14.72,-6.0469
404,44,fast,40,400,0.42,0,8,1.0000,1,1.12590,0.14529,14.73,-6.1236
405,45,fast,40,0,0.42,0,0,0.0000,1,1.12334,0.14594,14.55,-5.9710
406,45,fast,40,50,0.42,0,1,0.1250,1,1.12959,0.15373,14.78,-6.1364
407,45,fast,40,100,0.42,0,2,0.2500,1,1.13265,0.15644,14.90,-6.0783
408,45,fast,40,150,0.42,0,3,0.3750,1,1.13128,0.15544,14.83,-6.1544
409,45,fast,40,200,0.42,0,4,0.5000,1,1.13105,0.15522,14.82,-6.2157
410,45,fast,40,250,0.42,0,5,0.6250,1,1.13260,0.15671,14.89,-6.0624
411,45,fast,40,300,0.42,0,6,0.7500,1,1.13412,0.15851,14.94,-6.0253
412,45,fast,40,350,0.42,0,7,0.8750,1,1.12978,0.15390,14.77,-6.0506
413,45,fast,40,400,0.42,0,8,1.0000,1,1.13167,0.15684,14.81,-6.0750
414,46,fast,40,0,0.42,0,0,0.0000,1,1.12402,0.14623,14.57,-6.1098
415,46,fast,40,50,0.42,0,1,0.1250,1,1.12830,0.14755,14.83,-6.1705
416,46,fast,40,100,0.42,0,2,0.2500,1,1.12748,0.14682,14.79,-6.1836
417,46,fast,40,150,0.42,0,3,0.3750,1,1.12637,0.14662,14.73,-6.1444
418,46,fast,40,200,0.42,0,4,0.5000,1,1.12686,0.14670,14.77,-6.1268
419,46,fast,40,250,0.42,0,5,0.6250,1,1.12553,0.14492,14.71,-6.1712
420,46,fast,40,300,0.42,0,6,0.7500,1,1.12851,0.14830,14.83,-6.2451
421,46,fast,40,350,0.42,0,7,0.8750,1,1.12340,0.14241,14.64,-6.1164
422,46,fast,40,400,0.42,0,8,1.0000,1,1.12494,0.14429,14.70,-6.0880
423,47,fast,40,0,0.42,0,0,0.0000,1,1.11197,0.12787,14.25,-6.4133
424,47,fast,40,50,0.42,0,1,0.1250,1,1.11352,0.13231,14.28,-5.7799
425,47,fast,40,100,0.42,0,2,0.2500,1,1.11242,0.13023,14.24,-5.7397
426,47,fast,40,150,0.42,0,3,0.3750,1,1.11317,0.13068,14.27,-5.7797
427,47,fast,40,200,0.42,0,4,0.5000,1,1.11262,0.13081,14.24,-5.7296
428,47,fast,40,250,0.42,0,5,0.6250,1,1.11799,0.13795,14.42,-5.8158
429,47,fast,40,300,0.42,0,6,0.7500,1,1.11330,0.13142,14.28,-5.7346
430,47,fast,40,350,0.42,0,7,0.8750,1,1.11571,0.13447,14.34,-5.7036
431,47,fast,40,400,0.42,0,8,1.0000,1,1.11121,0.12794,14.22,-5.7120
432,48,fast,40,0,0.42,0,0,0.0000,1,1.12446,0.14640,14.60,-6.0515
433,48,fast,40,50,0.42,0,1,0.1250,1,1.13392,0.15826,14.90,-6.3420
434,48,fast,40,100,0.42,0,2,0.2500,1,1.13423,0.15822,14.91,-6.4022
435,48,fast,40,150,0.42,0,3,0.3750,1,1.13501,0.15828,14.97,-6.3560
436,48,fast,40,200,0.42,0,4,0.5000,1,1.13326,0.15661,14.90,-6.4089
437,48,fast,40,250,0.42,0,5,0.6250,1,1.13518,0.15861,14.97,-6.3863
438,48,fast,40,300,0.42,0,6,0.7500,1,1.13499,0.15817,14.97,-6.3873
439,48,fast,40,350,0.42,0,7,0.8750,1,1.13261,0.15628,14.87,-6.3302
440,48,fast,40,400,0.42,0,8,1.0000,1,1.13645,0.16019,15.02,-6.3660
441,49,fast,40,0,0.42,0,0,0.0000,1,1.12594,0.14972,14.62,-6.0760
442,49,fast,40,50,0.42,0,1,0.1250,1,1.14004,0.16411,15.15,-5.9427
443,49,fast,40,100,0.42,0,2,0.2500,1,1.13752,0.16192,15.03,-6.1116
444,49,fast,40,150,0.42,0,3,0.3750,1,1.14006,0.16434,15.15,-5.9707
445,49,fast,40,200,0.42,0,4,0.5000,1,1.13503,0.15979,14.94,-6.0157
446,49,fast,40,250,0.42,0,5,0.6250,1,1.13914,0.16375,15.09,-6.0329
447,49,fast,40,300,0.42,0,6,0.7500,1,1.14066,0.16508,15.16,-5.9449
448,49,fast,40,350,0.42,0,7,0.8750,1,1.14310,0.16771,15.24,-6.0405
449,49,fast,40,400,0.42,0,8,1.0000,1,1.13803,0.16259,15.06,-5.9650
450,50,fast,40,0,0.42,0,0,0.0000,1,1.12273,0.14529,14.53,-6.0210
451,50,fast,40,50,0.42,0,1,0.1250,1,1.12644,0.14621,14.75,-6.1765
452,50,fast,40,100,0.42,0,2,0.2500,1,1.12518,0.14455,14.71,-6.1059
453,50,fast,40,150,0.42,0,3,0.3750,1,1.12795,0.14777,14.80,-6.0713
454,50,fast,40,200,0.42,0,4,0.5000,1,1.12377,0.14288,14.66,-6.2215
455,50,fast,40,250,0.42,0,5,0.6250,1,1.12226,0.14092,14.60,-6.1798
456,50,fast,40,300,0.42,0,6,0.7500,1,1.12734,0.14734,14.77,-6.1459
457,50,fast,40,350,0.42,0,7,0.8750,1,1.12764,0.14719,14.79,-6.2741
458,50,fast,40,400,0.42,0,8,1.0000,1,1.12577,0.14530,14.73,-6.1156
459,51,fast,40,0,0.42,0,0,0.0000,1,1.12265,0.14413,14.53,-5.9497
460,51,fast,40,50,0.42,0,1,0.1250,1,1.12695,0.14885,14.71,-5.4903
461,51,fast,40,100,0.42,0,2,0.2500,1,1.14086,0.16686,15.12,-6.2599
462,51,fast,40,150,0.42,0,3,0.3750,1,1.14285,0.16880,15.23,-6.2143
463,51,fast,40,200,0.42,0,4,0.5000,1,1.14305,0.16864,15.23,-6.2393
464,51,fast,40,250,0.42,0,5,0.6250,1,1.14071,0.16622,15.14,-6.3047
465,51,fast,40,300,0.42,0,6,0.7500,1,1.14085,0.16635,15.15,-6.2532
466,51,fast,40,350,0.42,0,7,0.8750,1,1.14434,0.16927,15.30,-6.2659
467,51,fast,40,400,0.42,0,8,1.0000,1,1.13817,0.16344,15.05,-6.3327
468,52,fast,40,0,0.42,0,0,0.0000,1,1.12484,0.14759,14.59,-5.9625
469,52,fast,40,50,0.42,0,1,0.1250,1,1.12464,0.14743,14.60,-5.3779
470,52,fast,40,100,0.42,0,2,0.2500,1,1.13231,0.15581,14.86,-6.3533
471,52,fast,40,150,0.42,0,3,0.3750,1,1.13706,0.16022,15.05,-6.4147
472,52,fast,40,200,0.42,0,4,0.5000,1,1.13447,0.15815,14.94,-6.4100
473,52,fast,40,250,0.42,0,5,0.6250,1,1.13507,0.15825,14.98,-6.3733
474,52,fast,40,300,0.42,0,6,0.7500,1,1.13422,0.15698,14.95,-6.3418
475,52,fast,40,350,0.42,0,7,0.8750,1,1.13381,0.15758,14.91,-6.3664
476,52,fast,40,400,0.42,0,8,1.0000,1,1.13351,0.15731,14.90,-6.2960
477,53,fast,40,0,0.42,0,0,0.0000,1,1.10150,0.10751,13.99,-6.6337
478,53,fast,40,50,0.42,0,1,0.1250,1,1.13118,0.15174,14.92,-6.1671
479,53,fast,40,100,0.42,0,2,0.2500,1,1.13053,0.15168,14.88,-6.1059
480,53,fast,40,150,0.42,0,3,0.3750,1,1.13046,0.15134,14.88,-6.1079
481,53,fast,40,200,0.42,0,4,0.5000,1,1.12636,0.14588,14.76,-6.0878
482,53,fast,40,250,0.42,0,5,0.6250,1,1.12974,0.14970,14.88,-6.0573
483,53,fast,40,300,0.42,0,6,0.7500,1,1.13206,0.15216,14.96,-6.1780
484,53,fast,40,350,0.42,0,7,0.8750,1,1.12633,0.14665,14.73,-6.1388
485,53,fast,40,400,0.42,0,8,1.0000,1,1.12576,0.14587,14.70,-6.1537
486,54,fast,40,0,0.42,0,0,0.0000,1,1.12227,0.14525,14.49,-5.9235
487,54,fast,40,50,0.42,0,1,0.1250,1,1.13311,0.15763,14.89,-6.0577
488,54,fast,40,100,0.42,0,2,0.2500,1,1.13395,0.15867,14.91,-6.0354
489,54,fast,40,150,0.42,0,3,0.3750,1,1.13304,0.15746,14.88,-5.9053
490,54,fast,40,200,0.42,0,4,0.5000,1,1.12901,0.15281,14.74,-6.0300
491,54,fast,40,250,0.42,0,5,0.6250,1,1.13455,0.15913,14.95,-5.9742
492,54,fast,40,300,0.42,0,6,0.7500,1,1.13291,0.15682,14.88,-6.1342
493,54,fast,40,350,0.42,0,7,0.8750,1,1.13153,0.15564,14.82,-6.1463
494,54,fast,40,400,0.42,0,8,1.0000,1,1.12962,0.15400,14.75,-6.1128
495,55,fast,40,0,0.42,0,0,0.0000,1,1.12180,0.14422,14.49,-5.9957
496,55,fast,40,50,0.42,0,1,0.1250,1,1.13396,0.15880,14.91,-6.1033
497,55,fast,40,100,0.42,0,2,0.2500,1,1.13172,0.15612,14.84,-6.1604
498,55,fast,40,150,0.42,0,3,0.3750,1,1.12983,0.15420,14.77,-6.0966
499,55,fast,40,200,0.42,0,4,0.5000,1,1.13180,0.15599,14.84,-6.1782
500,55,fast,40,250,0.42,0,5,0.6250,1,1.13123,0.15640,14.81,-6.0489
501,55,fast,40,300,0.42,0,6,0.7500,1,1.13308,0.15749,14.90,-6.0656
502,55,fast,40,350,0.42,0,7,0.8750,1,1.13112,0.15527,14.84,-5.9950
503,55,fast,40,400,0.42,0,8,1.0000,1,1.13242,0.15657,14.88,-6.0903
504,56,fast,40,0,0.42,0,0,0.0000,1,1.12421,0.14685,14.57,-5.9894
505,56,fast,40,50,0.42,0,1,0.1250,1,1.14153,0.16680,15.18,-6.1981
506,56,fast,40,100,0.42,0,2,0.2500,1,1.13656,0.16248,14.98,-6.0857
507,56,fast,40,150,0.42,0,3,0.3750,1,1.14102,0.16614,15.16,-6.0866
508,56,fast,40,200,0.42,0,4,0.5000,1,1.13807,0.16384,15.03,-6.1908
509,56,fast,40,250,0.42,0,5,0.6250,1,1.13664,0.16261,14.97,-6.0957
510,56,fast,40,300,0.42,0,6,0.7500,1,1.13797,0.16422,15.03,-6.0327
511,56,fast,40,350,0.42,0,7,0.8750,1,1.14001,0.16608,15.11,-6.1048
512,56,fast,40,400,0.42,0,8,1.0000,1,1.14132,0.16727,15.16,-6.0569
513,57,fast,40,0,0.42,0,0,0.0000,1,1.12375,0.14778,14.52,-5.8851
514,57,fast,40,50,0.42,0,1,0.1250,1,1.14099,0.16614,15.16,-6.2347
515,57,fast,40,100,0.42,0,2,0.2500,1,1.14056,0.16560,15.14,-6.2541
516,57,fast,40,150,0.42,0,3,0.3750,1,1.14140,0.16746,15.15,-6.3209
517,57,fast,40,200,0.42,0,4,0.5000,1,1.14103,0.16662,15.16,-6.2672
518,57,fast,40,250,0.42,0,5,0.6250,1,1.14126,0.16660,15.17,-6.1747
519,57,fast,40,300,0.42,0,6,0.7500,1,1.14083,0.16586,15.15,-6.2499
520,57,fast,40,350,0.42,0,7,0.8750,1,1.14182,0.16699,15.19,-6.3497
521,57,fast,40,400,0.42,0,8,1.0000,1,1.13978,0.16496,15.12,-6.1897
522,58,fast,40,0,0.42,0,0,0.0000,1,1.13074,0.15328,14.81,-6.0656
523,58,fast,40,50,0.42,0,1,0.1250,1,1.13606,0.15993,15.00,-6.1863
524,58,fast,40,100,0.42,0,2,0.2500,1,1.13724,0.16144,15.02,-6.1937
525,58,fast,40,150,0.42,0,3,0.3750,1,1.13421,0.15728,14.95,-6.1037
526,58,fast,40,200,0.42,0,4,0.5000,1,1.13789,0.16111,15.08,-6.0811
527,58,fast,40,250,0.42,0,5,0.6250,1,1.14136,0.16546,15.20,-6.1110
528,58,fast,40,300,0.42,0,6,0.7500,1,1.14154,0.16486,15.21,-6.2919
529,58,fast,40,350,0.42,0,7,0.8750,1,1.14093,0.16428,15.20,-6.1639
530,58,fast,40,400,0.42,0,8,1.0000,1,1.13825,0.16201,15.09,-6.1503
531,59,fast,40,0,0.42,0,0,0.0000,1,1.11991,0.14214,14.43,-5.9724
532,59,fast,40,50,0.42,0,1,0.1250,1,1.13005,0.15069,14.86,-6.1377
533,59,fast,40,100,0.42,0,2,0.2500,1,1.12557,0.14570,14.70,-6.0808
534,59,fast,40,150,0.42,0,3,0.3750,1,1.12957,0.14957,14.86,-6.1824
535,59,fast,40,200,0.42,0,4,0.5000,1,1.12604,0.14652,14.70,-6.0417
536,59,fast,40,250,0.42,0,5,0.6250,1,1.12586,0.14523,14.73,-6.0538
537,59,fast,40,300,0.42,0,6,0.7500,1,1.12641,0.14697,14.72,-6.1104
538,59,fast,40,350,0.42,0,7,0.8750,1,1.12728,0.14808,14.74,-6.1789
539,59,fast,40,400,0.42,0,8,1.0000,1,1.13306,0.15347,14.98,-6.1476
540,60,fast,40,0,0.42,0,0,0.0000,1,1.12209,0.14502,14.48,-5.9167
541,60,fast,40,50,0.42,0,1,0.1250,1,1.12533,0.14528,14.70,-6.1221
542,60,fast,40,100,0.42,0,2,0.2500,1,1.12629,0.14570,14.75,-6.1975
543,60,fast,40,150,0.42,0,3,0.3750,1,1.12484,0.14432,14.68,-6.1677
544,60,fast,40,200,0.42,0,4,0.5000,1,1.12728,0.14711,14.77,-6.1417
545,60,fast,40,250,0.42,0,5,0.6250,1,1.12671,0.14651,14.75,-6.1682
546,60,fast,40,300,0.42,0,6,0.7500,1,1.12592,0.14531,14.73,-6.1675
547,60,fast,40,350,0.42,0,7,0.8750,1,1.12614,0.14567,14.73,-6.1909
548,60,fast,40,400,0.42,0,8,1.0000,1,1.12685,0.14676,14.76,-6.1471
549,61,fast,40,0,0.42,0,0,0.0000,1,1.12354,0.14622,14.55,-6.0449
550,61,fast,40,50,0.42,0,1,0.1250,1,1.13271,0.15522,14.93,-6.1094
551,61,fast,40,100,0.42,0,2,0.2500,1,1.13293,0.15495,14.95,-6.1964
552,61,fast,40,150,0.42,0,3,0.3750,1,1.13175,0.15454,14.88,-6.1478
553,61,fast,40,200,0.42,0,4,0.5000,1,1.12970,0.15157,14.83,-6.1529
554,61,fast,40,250,0.42,0,5,0.6250,1,1.13216,0.15435,14.91,-6.2054
555,61,fast,40,300,0.42,0,6,0.7500,1,1.13423,0.15702,14.98,-6.1820
556,61,fast,40,350,0.42,0,7,0.8750,1,1.13516,0.15715,15.04,-6.1407
557,61,fast,40,400,0.42,0,8,1.0000,1,1.13020,0.15253,14.83,-6.1607
558,62,fast,40,0,0.42,0,0,0.0000,1,1.12347,0.14676,14.53,-5.8917
559,62,fast,40,50,0.42,0,1,0.1250,1,1.14340,0.16859,15.27,-6.2345
560,62,fast,40,100,0.42,0,2,0.2500,1,1.13924,0.16446,15.09,-6.3135
561,62,fast,40,150,0.42,0,3,0.3750,1,1.13896,0.16448,15.05,-6.3126
562,62,fast,40,200,0.42,0,4,0.5000,1,1.13914,0.16502,15.08,-6.2304
563,62,fast,40,250,0.42,0,5,0.6250,1,1.13962,0.16455,15.12,-6.1687
564,62,fast,40,300,0.42,0,6,0.7500,1,1.14015,0.16640,15.11,-6.2813
565,62,fast,40,350,0.42,0,7,0.8750,1,1.13868,0.16373,15.07,-6.2862
566,62,fast,40,400,0.42,0,8,1.0000,1,1.13949,0.16470,15.12,-6.2505
567,63,fast,40,0,0.42,0,0,0.0000,1,1.12042,0.14067,14.48,-6.5546
568,63,fast,40,50,0.42,0,1,0.1250,1,1.13146,0.15422,14.88,-5.9808
569,63,fast,40,100,0.42,0,2,0.2500,1,1.13028,0.15301,14.83,-5.9353
570,63,fast,40,150,0.42,0,3,0.3750,1,1.12814,0.15066,14.74,-5.9691
571,63,fast,40,200,0.42,0,4,0.5000,1,1.13245,0.15501,14.92,-5.9601
572,63,fast,40,250,0.42,0,5,0.6250,1,1.12982,0.15163,14.83,-6.0496
573,63,fast,40,300,0.42,0,6,0.7500,1,1.13004,0.15207,14.83,-6.0270
574,63,fast,40,350,0.42,0,7,0.8750,1,1.13236,0.15529,14.92,-5.9392
575,63,fast,40,400,0.42,0,8,1.0000,1,1.12903,0.15154,14.79,-6.0101
576,64,fast,40,0,0.42,0,0,0.0000,1,1.12222,0.14034,14.62,-6.6800
577,64,fast,40,50,0.42,0,1,0.1250,1,1.12891,0.14891,14.84,-6.1810
578,64,fast,40,100,0.42,0,2,0.2500,1,1.12602,0.14509,14.75,-6.0954
579,64,fast,40,150,0.42,0,3,0.3750,1,1.12620,0.14532,14.75,-6.1205
580,64,fast,40,200,0.42,0,4,0.5000,1,1.12606,0.14623,14.71,-6.1516
581,64,fast,40,250,0.42,0,5,0.6250,1,1.12573,0.14556,14.71,-6.1815
582,64,fast,40,300,0.42,0,6,0.7500,1,1.12727,0.14625,14.80,-6.1982
583,64,fast,40,350,0.42,0,7,0.8750,1,1.12493,0.14393,14.70,-6.1564
584,64,fast,40,400,0.42,0,8,1.0000,1,1.12767,0.14710,14.80,-6.2146
585,65,fast,40,0,0.42,0,0,0.0000,1,1.12484,0.14764,14.60,-6.0294
586,65,fast,40,50,0.42,0,1,0.1250,1,1.12598,0.14913,14.63,-5.2597
587,65,fast,40,100,0.42,0,2,0.2500,1,1.12234,0.14499,14.52,-5.3804
588,65,fast,40,150,0.42,0,3,0.3750,1,1.12481,0.14795,14.60,-5.3109
589,65,fast,40,200,0.42,0,4,0.5000,1,1.12501,0.14747,14.62,-5.4805
590,65,fast,40,250,0.42,0,5,0.6250,1,1.12519,0.14843,14.60,-5.4139
591,65,fast,40,300,0.42,0,6,0.7500,1,1.12431,0.14794,14.58,-5.3662
592,65,fast,40,350,0.42,0,7,0.8750,1,1.12455,0.14749,14.60,-5.4472
593,65,fast,40,400,0.42,0,8,1.0000,1,1.14051,0.16515,15.16,-6.1658
594,66,fast,40,0,0.42,0,0,0.0000,1,1.12300,0.14448,14.55,-6.0177
595,66,fast,40,50,0.42,0,1,0.1250,1,1.13225,0.15541,14.89,-5.8873
596,66,fast,40,100,0.42,0,2,0.2500,1,1.13448,0.15763,14.97,-5.9482
597,66,fast,40,150,0.42,0,3,0.3750,1,1.13148,0.15507,14.84,-5.8965
598,66,fast,40,200,0.42,0,4,0.5000,1,1.13277,0.15607,14.90,-5.8640
599,66,fast,40,250,0.42,0,5,0.6250,1,1.13335,0.15565,14.95,-5.9598
600,66,fast,40,300,0.42,0,6,0.7500,1,1.12941,0.15165,14.80,-5.8726
601,66,fast,40,350,0.42,0,7,0.8750,1,1.13053,0.15310,14.83,-5.9556
