idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
300,33,fast,40,150,0.38,0,3,0.3750,1,1.13674,0.15998,15.03,-6.5408
301,33,fast,40,200,0.38,0,4,0.5000,1,1.13506,0.15839,14.97,-6.3995
302,33,fast,40,250,0.38,0,5,0.6250,1,1.13427,0.15777,14.93,-6.4796
303,33,fast,40,300,0.38,0,6,0.7500,1,1.13648,0.16005,15.02,-6.4177
304,33,fast,40,350,0.38,0,7,0.8750,1,1.13446,0.15777,14.94,-6.4525
305,33,fast,40,400,0.38,0,8,1.0000,1,1.13661,0.15973,15.04,-6.4508
306,34,fast,40,0,0.38,0,0,0.0000,1,1.12936,0.15384,14.72,-6.0328
307,34,fast,40,50,0.38,0,1,0.1250,1,1.12372,0.14508,14.59,-5.9502
308,34,fast,40,100,0.38,0,2,0.2500,1,1.12654,0.14781,14.70,-5.9914
309,34,fast,40,150,0.38,0,3,0.3750,1,1.12719,0.14942,14.70,-6.0055
310,34,fast,40,200,0.38,0,4,0.5000,1,1.12389,0.14476,14.60,-6.0446
311,34,fast,40,250,0.38,0,5,0.6250,1,1.12603,0.14783,14.66,-6.0691
312,34,fast,40,300,0.38,0,6,0.7500,1,1.12547,0.14738,14.64,-5.9559
313,34,fast,40,350,0.38,0,7,0.8750,1,1.12678,0.14780,14.71,-6.0261
314,34,fast,40,400,0.38,0,8,1.0000,1,1.12456,0.14618,14.62,-5.9753
315,35,fast,40,0,0.38,0,0,0.0000,1,1.12522,0.14515,14.67,-6.6958
316,35,fast,40,50,0.38,0,1,0.1250,1,1.13577,0.15975,14.98,-6.2064
317,35,fast,40,100,0.38,0,2,0.2500,1,1.13797,0.16191,15.06,-6.1843
318,35,fast,40,150,0.38,0,3,0.3750,1,1.13700,0.16071,15.03,-6.2962
319,35,fast,40,200,0.38,0,4,0.5000,1,1.14251,0.16600,15.25,-6.3314
320,35,fast,40,250,0.38,0,5,0.6250,1,1.13937,0.16353,15.11,-6.2982
321,35,fast,40,300,0.38,0,6,0.7500,1,1.13753,0.16164,15.05,-6.2415
322,35,fast,40,350,0.38,0,7,0.8750,1,1.14130,0.16560,15.18,-6.2368
323,35,fast,40,400,0.38,0,8,1.0000,1,1.13763,0.16133,15.05,-6.2909
324,36,fast,40,0,0.38,0,0,0.0000,1,1.12521,0.14796,14.62,-6.0005
325,36,fast,40,50,0.38,0,1,0.1250,1,1.12660,0.14605,14.76,-6.3085
326,36,fast,40,100,0.38,0,2,0.2500,1,1.12693,0.14694,14.76,-6.2412
327,36,fast,40,150,0.38,0,3,0.3750,1,1.12401,0.14274,14.67,-6.2826
328,36,fast,40,200,0.38,0,4,0.5000,1,1.12285,0.14171,14.62,-6.2679
329,36,fast,40,250,0.38,0,5,0.6250,1,1.12611,0.14586,14.73,-6.1922
330,36,fast,40,300,0.38,0,6,0.7500,1,1.12682,0.14658,14.76,-6.2480
331,36,fast,40,350,0.38,0,7,0.8750,1,1.12683,0.14563,14.78,-6.2614
332,36,fast,40,400,0.38,0,8,1.0000,1,1.12512,0.14463,14.69,-6.3291
333,37,fast,40,0,0.38,0,0,0.0000,1,1.12803,0.15113,14.71,-6.0264
334,37,fast,40,50,0.38,0,1,0.1250,1,1.11492,0.13443,14.30,-5.7132
335,37,fast,40,100,0.38,0,2,0.2500,1,1.11788,0.13805,14.41,-5.7814
336,37,fast,40,150,0.38,0,3,0.3750,1,1.11645,0.13673,14.35,-5.7490
337,37,fast,40,200,0.38,0,4,0.5000,1,1.11578,0.13532,14.34,-5.7443
338,37,fast,40,250,0.38,0,5,0.6250,1,1.11716,0.13810,14.36,-5.7521
339,37,fast,40,300,0.38,0,6,0.7500,1,1.11764,0.13740,14.41,-5.7273
340,37,fast,40,350,0.38,0,7,0.8750,1,1.11595,0.13633,14.33,-5.7285
341,37,fast,40,400,0.38,0,8,1.0000,1,1.11983,0.14064,14.48,-5.7360
342,38,fast,40,0,0.38,0,0,0.0000,1,1.12105,0.14283,14.48,-5.9600
343,38,fast,40,50,0.38,0,1,0.1250,1,1.12294,0.14431,14.57,-5.6010
344,38,fast,40,100,0.38,0,2,0.2500,1,1.12239,0.14452,14.54,-5.5812
345,38,fast,40,150,0.38,0,3,0.3750,1,1.12322,0.14565,14.57,-5.5117
346,38,fast,40,200,0.38,0,4,0.5000,1,1.12261,0.14383,14.56,-5.6407
347,38,fast,40,250,0.38,0,5,0.6250,1,1.12365,0.14551,14.59,-5.6229
348,38,fast,40,300,0.38,0,6,0.7500,1,1.11855,0.14071,14.39,-5.5339
349,38,fast,40,350,0.38,0,7,0.8750,1,1.11912,0.14019,14.42,-5.6406
350,38,fast,40,400,0.38,0,8,1.0000,1,1.12355,0.14626,14.57,-5.5369
351,39,fast,40,0,0.38,0,0,0.0000,1,1.12443,0.14607,14.59,-6.0120
352,39,fast,40,50,0.38,0,1,0.1250,1,1.12615,0.14538,14.74,-6.2694
353,39,fast,40,100,0.38,0,2,0.2500,1,1.12688,0.14616,14.77,-6.2635
354,39,fast,40,150,0.38,0,3,0.3750,1,1.12498,0.14490,14.67,-6.2102
355,39,fast,40,200,0.38,0,4,0.5000,1,1.12603,0.14558,14.73,-6.2068
356,39,fast,40,250,0.38,0,5,0.6250,1,1.12381,0.14277,14.66,-6.2358
357,39,fast,40,300,0.38,0,6,0.7500,1,1.12387,0.14288,14.66,-6.3425
358,39,fast,40,350,0.38,0,7,0.8750,1,1.12746,0.14715,14.78,-6.2449
359,39,fast,40,400,0.38,0,8,1.0000,1,1.12461,0.14352,14.69,-6.2108
360,40,fast,40,0,0.38,0,0,0.0000,1,1.12147,0.14428,14.47,-5.9208
361,40,fast,40,50,0.38,0,1,0.1250,1,1.13060,0.15113,14.88,-6.1539
362,40,fast,40,100,0.38,0,2,0.2500,1,1.12958,0.15034,14.84,-6.1958
363,40,fast,40,150,0.38,0,3,0.3750,1,1.12787,0.14786,14.79,-6.1856
364,40,fast,40,200,0.38,0,4,0.5000,1,1.12784,0.14771,14.79,-6.1539
365,40,fast,40,250,0.38,0,5,0.6250,1,1.12313,0.14265,14.61,-6.1557
366,40,fast,40,300,0.38,0,6,0.7500,1,1.12537,0.14603,14.67,-6.1175
367,40,fast,40,350,0.38,0,7,0.8750,1,1.12890,0.14925,14.82,-6.1957
368,40,fast,40,400,0.38,0,8,1.0000,1,1.12747,0.14860,14.74,-6.1639
369,41,fast,40,0,0.38,0,0,0.0000,1,1.12298,0.14488,14.55,-6.0668
370,41,fast,40,50,0.38,0,1,0.1250,1,1.12919,0.14883,14.87,-6.2447
371,41,fast,40,100,0.38,0,2,0.2500,1,1.12565,0.14571,14.72,-6.1332
372,41,fast,40,150,0.38,0,3,0.3750,1,1.12768,0.14818,14.78,-6.2396
373,41,fast,40,200,0.38,0,4,0.5000,1,1.12718,0.14691,14.77,-6.2298
374,41,fast,40,250,0.38,0,5,0.6250,1,1.12957,0.14979,14.86,-6.2647
375,41,fast,40,300,0.38,0,6,0.7500,1,1.13004,0.15007,14.88,-6.2040
376,41,fast,40,350,0.38,0,7,0.8750,1,1.12878,0.14873,14.84,-6.2629
377,41,fast,40,400,0.38,0,8,1.0000,1,1.12917,0.14874,14.87,-6.2438
378,42,fast,40,0,0.38,0,0,0.0000,1,1.12350,0.14622,14.54,-5.9544
379,42,fast,40,50,0.38,0,1,0.1250,1,1.11858,0.13846,14.45,-5.8584
380,42,fast,40,100,0.38,0,2,0.2500,1,1.13390,0.15695,14.96,-6.2055
381,42,fast,40,150,0.38,0,3,0.3750,1,1.13158,0.15473,14.86,-6.2338
382,42,fast,40,200,0.38,0,4,0.5000,1,1.13307,0.15473,14.95,-6.3144
383,42,fast,40,250,0.38,0,5,0.6250,1,1.13128,0.15303,14.88,-6.2235
384,42,fast,40,300,0.38,0,6,0.7500,1,1.13130,0.15441,14.85,-6.2201
385,42,fast,40,350,0.38,0,7,0.8750,1,1.13140,0.15316,14.89,-6.2605
386,42,fast,40,400,0.38,0,8,1.0000,1,1.13547,0.15864,15.02,-6.2862
387,43,fast,40,0,0.38,0,0,0.0000,1,1.12214,0.14575,14.48,-5.8615
388,43,fast,40,50,0.38,0,1,0.1250,1,1.11976,0.14191,14.43,-5.3891
389,43,fast,40,100,0.38,0,2,0.2500,1,1.12535,0.14883,14.62,-5.4999
390,43,fast,40,150,0.38,0,3,0.3750,1,1.12605,0.14914,14.66,-5.4683
391,43,fast,40,200,0.38,0,4,0.5000,1,1.12749,0.15128,14.70,-5.5146
392,43,fast,40,250,0.38,0,5,0.6250,1,1.12663,0.15009,14.66,-5.5786
393,43,fast,40,300,0.38,0,6,0.7500,1,1.12521,0.14538,14.69,-6.1481
394,43,fast,40,350,0.38,0,7,0.8750,1,1.14094,0.16493,15.17,-6.2980
395,43,fast,40,400,0.38,0,8,1.0000,1,1.13699,0.16151,15.01,-6.2665
396,44,fast,40,0,0.38,0,0,0.0000,1,1.12182,0.14481,14.48,-5.9922
397,44,fast,40,50,0.38,0,1,0.1250,1,1.12293,0.14588,14.52,-5.4511
398,44,fast,40,100,0.38,0,2,0.2500,1,1.12344,0.14673,14.55,-5.4883
399,44,fast,40,150,0.38,0,3,0.3750,1,1.12466,0.14760,14.59,-5.4547
400,44,fast,40,200,0.38,0,4,0.5000,1,1.12338,0.14607,14.56,-5.4937
401,44,fast,40,250,0.38,0,5,0.6250,1,1.12220,0.14523,14.51,-5.3901
402,44,fast,40,300,0.38,0,6,0.7500,1,1.12082,0.14507,14.41,-5.4931
403,44,fast,40,350,0.38,0,7,0.8750,1,1.13884,0.16183,15.12,-6.3019
404,44,fast,40,400,0.38,0,8,1.0000,1,1.13691,0.16106,15.02,-6.2963
405,45,fast,40,0,0.38,0,0,0.0000,1,1.12392,0.14591,14.57,-6.0062
406,45,fast,40,50,0.38,0,1,0.1250,1,1.12550,0.14868,14.62,-5.4038
407,45,fast,40,100,0.38,0,2,0.2500,1,1.12127,0.14512,14.46,-5.4443
408,45,fast,40,150,0.38,0,3,0.3750,1,1.12732,0.14734,14.77,-6.2367
409,45,fast,40,200,0.38,0,4,0.5000,1,1.12923,0.14949,14.84,-6.1529
410,45,fast,40,250,0.38,0,5,0.6250,1,1.12706,0.14719,14.76,-6.1578
411,45,fast,40,300,0.38,0,6,0.7500,1,1.12621,0.14672,14.70,-6.1610
412,45,fast,40,350,0.38,0,7,0.8750,1,1.12787,0.14815,14.78,-6.1661
413,45,fast,40,400,0.38,0,8,1.0000,1,1.12735,0.14721,14.77,-6.1938
414,46,fast,40,0,0.38,0,0,0.0000,1,1.12241,0.14400,14.54,-6.0913
415,46,fast,40,50,0.38,0,1,0.1250,1,1.13311,0.15686,14.88,-6.4284
416,46,fast,40,100,0.38,0,2,0.2500,1,1.13359,0.15729,14.90,-6.4592
417,46,fast,40,150,0.38,0,3,0.3750,1,1.13361,0.15673,14.91,-6.5062
418,46,fast,40,200,0.38,0,4,0.5000,1,1.13522,0.15876,14.97,-6.3605
419,46,fast,40,250,0.38,0,5,0.6250,1,1.13688,0.16063,15.02,-6.5029
420,46,fast,40,300,0.38,0,6,0.7500,1,1.13618,0.15935,15.02,-6.4320
421,46,fast,40,350,0.38,0,7,0.8750,1,1.13132,0.15491,14.81,-6.3596
422,46,fast,40,400,0.38,0,8,1.0000,1,1.13751,0.16044,15.07,-6.4057
423,47,fast,40,0,0.38,0,0,0.0000,1,1.12803,0.15036,14.72,-6.0027
424,47,fast,40,50,0.38,0,1,0.1250,1,1.14648,0.17150,15.34,-6.8707
425,47,fast,40,100,0.38,0,2,0.2500,1,1.14316,0.16841,15.21,-6.8850
426,47,fast,40,150,0.38,0,3,0.3750,1,1.14220,0.16740,15.18,-6.8599
427,47,fast,40,200,0.38,0,4,0.5000,1,1.14482,0.16986,15.28,-6.8321
428,47,fast,40,250,0.38,0,5,0.6250,1,1.14381,0.16907,15.23,-6.8912
429,47,fast,40,300,0.38,0,6,0.7500,1,1.14424,0.16962,15.25,-6.8605
430,47,fast,40,350,0.38,0,7,0.8750,1,1.14091,0.16700,15.10,-6.8915
431,47,fast,40,400,0.38,0,8,1.0000,1,1.14542,0.17034,15.30,-6.8282
432,48,fast,40,0,0.38,0,0,0.0000,1,1.12172,0.14400,14.48,-5.9810
433,48,fast,40,50,0.38,0,1,0.1250,1,1.12333,0.14309,14.61,-6.2614
434,48,fast,40,100,0.38,0,2,0.2500,1,1.12917,0.14911,14.84,-6.2512
435,48,fast,40,150,0.38,0,3,0.3750,1,1.12497,0.14385,14.70,-6.2046
436,48,fast,40,200,0.38,0,4,0.5000,1,1.12706,0.14660,14.77,-6.2513
437,48,fast,40,250,0.38,0,5,0.6250,1,1.12736,0.14722,14.78,-6.2094
438,48,fast,40,300,0.38,0,6,0.7500,1,1.12430,0.14351,14.66,-6.2277
439,48,fast,40,350,0.38,0,7,0.8750,1,1.12919,0.14865,14.86,-6.2723
440,48,fast,40,400,0.38,0,8,1.0000,1,1.12762,0.14749,14.79,-6.2531
441,49,fast,40,0,0.38,0,0,0.0000,1,1.12583,0.14782,14.65,-5.9871
442,49,fast,40,50,0.38,0,1,0.1250,1,1.12531,0.14917,14.60,-5.4305
443,49,fast,40,100,0.38,0,2,0.2500,1,1.12531,0.14893,14.61,-5.3956
444,49,fast,40,150,0.38,0,3,0.3750,1,1.12655,0.15052,14.66,-5.4013
445,49,fast,40,200,0.38,0,4,0.5000,1,1.12389,0.14703,14.56,-5.5055
446,49,fast,40,250,0.38,0,5,0.6250,1,1.12286,0.14567,14.53,-5.4775
447,49,fast,40,300,0.38,0,6,0.7500,1,1.12170,0.14513,14.48,-5.5477
448,49,fast,40,350,0.38,0,7,0.8750,1,1.12262,0.14646,14.51,-5.3973
449,49,fast,40,400,0.38,0,8,1.0000,1,1.12167,0.14522,14.47,-5.4977
450,50,fast,40,0,0.38,0,0,0.0000,1,1.10639,0.11713,14.11,-6.6753
451,50,fast,40,50,0.38,0,1,0.1250,1,1.12337,0.14311,14.62,-6.1894
452,50,fast,40,100,0.38,0,2,0.2500,1,1.12882,0.14852,14.84,-6.2825
453,50,fast,40,150,0.38,0,3,0.3750,1,1.12710,0.14586,14.79,-6.2806
454,50,fast,40,200,0.38,0,4,0.5000,1,1.12569,0.14556,14.70,-6.2596
455,50,fast,40,250,0.38,0,5,0.6250,1,1.12596,0.14514,14.73,-6.2342
456,50,fast,40,300,0.38,0,6,0.7500,1,1.12420,0.14300,14.67,-6.2700
457,50,fast,40,350,0.38,0,7,0.8750,1,1.12334,0.14253,14.62,-6.3054
458,50,fast,40,400,0.38,0,8,1.0000,1,1.12511,0.14441,14.70,-6.2328
459,51,fast,40,0,0.38,0,0,0.0000,1,1.12234,0.14418,14.51,-6.0301
460,51,fast,40,50,0.38,0,1,0.1250,1,1.13563,0.15946,14.99,-6.2837
461,51,fast,40,100,0.38,0,2,0.2500,1,1.13892,0.16216,15.12,-6.3140
462,51,fast,40,150,0.38,0,3,0.3750,1,1.13729,0.16134,15.02,-6.3076
463,51,fast,40,200,0.38,0,4,0.5000,1,1.13891,0.16271,15.10,-6.2703
464,51,fast,40,250,0.38,0,5,0.6250,1,1.13957,0.16337,15.12,-6.2970
465,51,fast,40,300,0.38,0,6,0.7500,1,1.13544,0.15971,14.95,-6.3083
466,51,fast,40,350,0.38,0,7,0.8750,1,1.13916,0.16298,15.11,-6.2321
467,51,fast,40,400,0.38,0,8,1.0000,1,1.14034,0.16409,15.16,-6.2460
468,52,fast,40,0,0.38,0,0,0.0000,1,1.12729,0.15070,14.68,-6.0832
469,52,fast,40,50,0.38,0,1,0.1250,1,1.12997,0.15163,14.83,-6.1075
470,52,fast,40,100,0.38,0,2,0.2500,1,1.13143,0.15347,14.88,-5.9998
471,52,fast,40,150,0.38,0,3,0.3750,1,1.13163,0.15366,14.88,-5.9891
472,52,fast,40,200,0.38,0,4,0.5000,1,1.13231,0.15429,14.91,-6.0041
473,52,fast,40,250,0.38,0,5,0.6250,1,1.13002,0.15302,14.80,-5.9842
474,52,fast,40,300,0.38,0,6,0.7500,1,1.13218,0.15389,14.91,-6.1194
475,52,fast,40,350,0.38,0,7,0.8750,1,1.13143,0.15374,14.87,-6.0824
476,52,fast,40,400,0.38,0,8,1.0000,1,1.13311,0.15554,14.93,-5.9891
477,53,fast,40,0,0.38,0,0,0.0000,1,1.12312,0.14487,14.55,-6.0282
478,53,fast,40,50,0.38,0,1,0.1250,1,1.13241,0.15376,14.97,-6.1823
479,53,fast,40,100,0.38,0,2,0.2500,1,1.12785,0.14806,14.80,-6.1739
480,53,fast,40,150,0.38,0,3,0.3750,1,1.13138,0.15160,14.94,-6.2165
481,53,fast,40,200,0.38,0,4,0.5000,1,1.12438,0.14456,14.68,-6.0887
482,53,fast,40,250,0.38,0,5,0.6250,1,1.12888,0.14916,14.84,-6.2446
483,53,fast,40,300,0.38,0,6,0.7500,1,1.12735,0.14746,14.77,-6.2056
484,53,fast,40,350,0.38,0,7,0.8750,1,1.12849,0.14897,14.80,-6.1933
485,53,fast,40,400,0.38,0,8,1.0000,1,1.12871,0.14879,14.84,-6.0745
486,54,fast,40,0,0.38,0,0,0.0000,1,1.12820,0.15097,14.71,-5.9997
487,54,fast,40,50,0.38,0,1,0.1250,1,1.12348,0.14498,14.59,-5.5646
488,54,fast,40,100,0.38,0,2,0.2500,1,1.13805,0.16164,15.09,-6.2663
489,54,fast,40,150,0.38,0,3,0.3750,1,1.13972,0.16342,15.13,-6.2316
490,54,fast,40,200,0.38,0,4,0.5000,1,1.13563,0.15981,14.97,-6.2759
491,54,fast,40,250,0.38,0,5,0.6250,1,1.14163,0.16490,15.22,-6.2815
492,54,fast,40,300,0.38,0,6,0.7500,1,1.13729,0.16160,15.03,-6.2547
493,54,fast,40,350,0.38,0,7,0.8750,1,1.14296,0.16683,15.26,-6.2654
494,54,fast,40,400,0.38,0,8,1.0000,1,1.13721,0.16051,15.06,-6.3659
495,55,fast,40,0,0.38,0,0,0.0000,1,1.12224,0.14540,14.48,-5.9994
496,55,fast,40,50,0.38,0,1,0.1250,1,1.12369,0.14661,14.55,-5.6507
497,55,fast,40,100,0.38,0,2,0.2500,1,1.12942,0.14999,14.85,-6.2085
498,55,fast,40,150,0.38,0,3,0.3750,1,1.13143,0.15181,14.92,-6.2078
499,55,fast,40,200,0.38,0,4,0.5000,1,1.13036,0.15096,14.88,-6.1337
500,55,fast,40,250,0.38,0,5,0.6250,1,1.12781,0.14749,14.80,-6.1962
501,55,fast,40,300,0.38,0,6,0.7500,1,1.13013,0.15014,14.88,-6.1954
502,55,fast,40,350,0.38,0,7,0.8750,1,1.12504,0.14404,14.70,-6.1054
503,55,fast,40,400,0.38,0,8,1.0000,1,1.13140,0.15142,14.94,-6.2595
504,56,fast,40,0,0.38,0,0,0.0000,1,1.12398,0.14703,14.58,-6.0461
505,56,fast,40,50,0.38,0,1,0.1250,1,1.12642,0.14981,14.66,-5.4267
506,56,fast,40,100,0.38,0,2,0.2500,1,1.12515,0.14667,14.65,-5.6372
507,56,fast,40,150,0.38,0,3,0.3750,1,1.12797,0.15002,14.74,-6.0647
508,56,fast,40,200,0.38,0,4,0.5000,1,1.12996,0.15283,14.80,-6.0973
509,56,fast,40,250,0.38,0,5,0.6250,1,1.12767,0.14907,14.74,-6.1459
510,56,fast,40,300,0.38,0,6,0.7500,1,1.12981,0.15196,14.81,-6.1191
511,56,fast,40,350,0.38,0,7,0.8750,1,1.13353,0.15508,14.97,-6.1682
512,56,fast,40,400,0.38,0,8,1.0000,1,1.13226,0.15426,14.91,-6.1453
513,57,fast,40,0,0.38,0,0,0.0000,1,1.12931,0.15091,14.80,-6.2961
514,57,fast,40,50,0.38,0,1,0.1250,1,1.12791,0.14756,14.80,-6.2377
515,57,fast,40,100,0.38,0,2,0.2500,1,1.12566,0.14543,14.71,-6.2545
516,57,fast,40,150,0.38,0,3,0.3750,1,1.12774,0.14764,14.78,-6.1618
517,57,fast,40,200,0.38,0,4,0.5000,1,1.12450,0.14322,14.69,-6.3115
518,57,fast,40,250,0.38,0,5,0.6250,1,1.12429,0.14353,14.66,-6.2995
519,57,fast,40,300,0.38,0,6,0.7500,1,1.12457,0.14363,14.68,-6.2241
520,57,fast,40,350,0.38,0,7,0.8750,1,1.12159,0.14012,14.57,-6.3053
521,57,fast,40,400,0.38,0,8,1.0000,1,1.12538,0.14508,14.70,-6.2016
522,58,fast,40,0,0.38,0,0,0.0000,1,1.12167,0.14421,14.48,-5.9923
523,58,fast,40,50,0.38,0,1,0.1250,1,1.12377,0.14538,14.59,-5.9434
524,58,fast,40,100,0.38,0,2,0.2500,1,1.12573,0.14783,14.66,-5.9997
525,58,fast,40,150,0.38,0,3,0.3750,1,1.12628,0.14795,14.69,-6.0437
526,58,fast,40,200,0.38,0,4,0.5000,1,1.12579,0.14854,14.64,-5.9427
527,58,fast,40,250,0.38,0,5,0.6250,1,1.12505,0.14695,14.63,-6.0062
528,58,fast,40,300,0.38,0,6,0.7500,1,1.12698,0.14930,14.70,-5.9691
529,58,fast,40,350,0.38,0,7,0.8750,1,1.12823,0.15062,14.73,-6.0083
530,58,fast,40,400,0.38,0,8,1.0000,1,1.12395,0.14514,14.60,-5.9616
531,59,fast,40,0,0.38,0,0,0.0000,1,1.12420,0.14713,14.56,-6.0121
532,59,fast,40,50,0.38,0,1,0.1250,1,1.12358,0.14706,14.55,-5.4798
533,59,fast,40,100,0.38,0,2,0.2500,1,1.13094,0.15579,14.80,-5.5692
534,59,fast,40,150,0.38,0,3,0.3750,1,1.13060,0.15361,14.83,-6.1251
535,59,fast,40,200,0.38,0,4,0.5000,1,1.12891,0.15146,14.77,-6.0575
536,59,fast,40,250,0.38,0,5,0.6250,1,1.13016,0.15321,14.80,-6.0955
537,59,fast,40,300,0.38,0,6,0.7500,1,1.13186,0.15443,14.88,-6.1382
538,59,fast,40,350,0.38,0,7,0.8750,1,1.13208,0.15463,14.88,-6.0539
539,59,fast,40,400,0.38,0,8,1.0000,1,1.13327,0.15633,14.92,-6.0944
540,60,fast,40,0,0.38,0,0,0.0000,1,1.11978,0.14213,14.41,-6.0325
541,60,fast,40,50,0.38,0,1,0.1250,1,1.12023,0.13821,14.53,-6.2687
542,60,fast,40,100,0.38,0,2,0.2500,1,1.12124,0.13948,14.56,-6.3340
543,60,fast,40,150,0.38,0,3,0.3750,1,1.12254,0.14141,14.59,-6.2971
544,60,fast,40,200,0.38,0,4,0.5000,1,1.12031,0.13862,14.52,-6.2317
545,60,fast,40,250,0.38,0,5,0.6250,1,1.12030,0.13858,14.52,-6.3379
546,60,fast,40,300,0.38,0,6,0.7500,1,1.12139,0.13997,14.55,-6.3172
547,60,fast,40,350,0.38,0,7,0.8750,1,1.12088,0.13963,14.53,-6.2372
548,60,fast,40,400,0.38,0,8,1.0000,1,1.12256,0.14160,14.59,-6.3180
549,61,fast,40,0,0.38,0,0,0.0000,1,1.12589,0.15016,14.60,-5.9885
550,61,fast,40,50,0.38,0,1,0.1250,1,1.12620,0.14630,14.73,-6.2387
551,61,fast,40,100,0.38,0,2,0.2500,1,1.12750,0.14695,14.79,-6.3200
552,61,fast,40,150,0.38,0,3,0.3750,1,1.12690,0.14689,14.75,-6.2029
553,61,fast,40,200,0.38,0,4,0.5000,1,1.12631,0.14595,14.74,-6.2490
554,61,fast,40,250,0.38,0,5,0.6250,1,1.12619,0.14539,14.74,-6.2657
555,61,fast,40,300,0.38,0,6,0.7500,1,1.13194,0.15255,14.94,-6.1974
556,61,fast,40,350,0.38,0,7,0.8750,1,1.12545,0.14470,14.71,-6.2486
557,61,fast,40,400,0.38,0,8,1.0000,1,1.12482,0.14410,14.69,-6.2685
558,62,fast,40,0,0.38,0,0,0.0000,1,1.12538,0.14750,14.62,-6.0571
559,62,fast,40,50,0.38,0,1,0.1250,1,1.13341,0.15400,15.00,-6.2356
560,62,fast,40,100,0.38,0,2,0.2500,1,1.12801,0.14747,14.81,-6.2767
561,62,fast,40,150,0.38,0,3,0.3750,1,1.13338,0.15394,14.99,-6.2277
562,62,fast,40,200,0.38,0,4,0.5000,1,1.13081,0.15174,14.90,-6.1277
563,62,fast,40,250,0.38,0,5,0.6250,1,1.12994,0.14999,14.88,-6.2767
564,62,fast,40,300,0.38,0,6,0.7500,1,1.12920,0.14916,14.85,-6.1731
565,62,fast,40,350,0.38,0,7,0.8750,1,1.13183,0.15228,14.95,-6.2404
566,62,fast,40,400,0.38,0,8,1.0000,1,1.12693,0.14656,14.77,-6.2126
567,63,fast,40,0,0.38,0,0,0.0000,1,1.12661,0.14967,14.66,-6.0887
568,63,fast,40,50,0.38,0,1,0.1250,1,1.12295,0.14168,14.62,-6.3294
569,63,fast,40,100,0.38,0,2,0.2500,1,1.11957,0.13786,14.49,-6.3614
570,63,fast,40,150,0.38,0,3,0.3750,1,1.12216,0.14091,14.59,-6.2351
571,63,fast,40,200,0.38,0,4,0.5000,1,1.11981,0.13803,14.51,-6.2581
572,63,fast,40,250,0.38,0,5,0.6250,1,1.12262,0.14135,14.61,-6.2007
573,63,fast,40,300,0.38,0,6,0.7500,1,1.12041,0.13943,14.52,-6.2100
574,63,fast,40,350,0.38,0,7,0.8750,1,1.12281,0.14191,14.60,-6.2820
575,63,fast,40,400,0.38,0,8,1.0000,1,1.12177,0.14037,14.58,-6.2438
576,64,fast,40,0,0.38,0,0,0.0000,1,1.12184,0.14126,14.54,-6.3361
577,64,fast,40,50,0.38,0,1,0.1250,1,1.13061,0.15356,14.84,-6.1569
578,64,fast,40,100,0.38,0,2,0.2500,1,1.12800,0.14876,14.77,-6.2076
579,64,fast,40,150,0.38,0,3,0.3750,1,1.12525,0.14491,14.68,-6.2640
580,64,fast,40,200,0.38,0,4,0.5000,1,1.12445,0.14453,14.63,-6.3207
581,64,fast,40,250,0.38,0,5,0.6250,1,1.12728,0.14695,14.76,-6.3359
582,64,fast,40,300,0.38,0,6,0.7500,1,1.12843,0.14880,14.79,-6.3013
583,64,fast,40,350,0.38,0,7,0.8750,1,1.12553,0.14531,14.69,-6.3193
584,64,fast,40,400,0.38,0,8,1.0000,1,1.12712,0.14755,14.73,-6.3006
585,65,fast,40,0,0.38,0,0,0.0000,1,1.11449,0.13007,14.34,-6.4712
586,65,fast,40,50,0.38,0,1,0.1250,1,1.12658,0.14845,14.71,-6.0131
587,65,fast,40,100,0.38,0,2,0.2500,1,1.12454,0.14548,14.64,-5.9913
588,65,fast,40,150,0.38,0,3,0.3750,1,1.11996,0.13906,14.50,-5.9309
589,65,fast,40,200,0.38,0,4,0.5000,1,1.12980,0.15326,14.80,-6.1350
590,65,fast,40,250,0.38,0,5,0.6250,1,1.12702,0.14969,14.70,-6.1123
591,65,fast,40,300,0.38,0,6,0.7500,1,1.13078,0.15396,14.82,-6.0669
592,65,fast,40,350,0.38,0,7,0.8750,1,1.13188,0.15519,14.87,-6.0921
593,65,fast,40,400,0.38,0,8,1.0000,1,1.12922,0.15269,14.76,-6.1569
594,66,fast,40,0,0.38,0,0,0.0000,1,1.12381,0.14551,14.59,-6.0401
595,66,fast,40,50,0.38,0,1,0.1250,1,1.14191,0.16705,15.20,-6.3060
596,66,fast,40,100,0.38,0,2,0.2500,1,1.14490,0.16943,15.30,-6.3184
597,66,fast,40,150,0.38,0,3,0.3750,1,1.14187,0.16718,15.17,-6.3184
598,66,fast,40,200,0.38,0,4,0.5000,1,1.14237,0.16805,15.19,-6.3139
599,66,fast,40,250,0.38,0,5,0.6250,1,1.14470,0.16970,15.29,-6.3103
600,66,fast,40,300,0.38,0,6,0.7500,1,1.14483,0.17009,15.29,-6.2471
601,66,fast,40,350,0.38,0,7,0.8750,1,1.14356,0.16848,15.26,-6.2706
