idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
300,33,fast,40,150,0.44,0,3,0.3750,1,1.12642,0.14597,14.74,-6.1573
301,33,fast,40,200,0.44,0,4,0.5000,1,1.12924,0.14964,14.84,-6.0993
302,33,fast,40,250,0.44,0,5,0.6250,1,1.12971,0.14987,14.87,-6.1089
303,33,fast,40,300,0.44,0,6,0.7500,1,1.12771,0.14808,14.79,-6.0662
304,33,fast,40,350,0.44,0,7,0.8750,1,1.12680,0.14674,14.76,-6.1101
305,33,fast,40,400,0.44,0,8,1.0000,1,1.12728,0.14683,14.78,-6.0905
306,34,fast,40,0,0.44,0,0,0.0000,1,1.12936,0.15384,14.72,-6.0328
307,34,fast,40,50,0.44,0,1,0.1250,1,1.13620,0.16038,14.99,-6.2501
308,34,fast,40,100,0.44,0,2,0.2500,1,1.13049,0.15447,14.77,-6.3525
309,34,fast,40,150,0.44,0,3,0.3750,1,1.13430,0.15806,14.92,-6.3575
310,34,fast,40,200,0.44,0,4,0.5000,1,1.13184,0.15597,14.82,-6.3979
311,34,fast,40,250,0.44,0,5,0.6250,1,1.13674,0.16053,15.02,-6.3686
312,34,fast,40,300,0.44,0,6,0.7500,1,1.13248,0.15641,14.85,-6.3054
313,34,fast,40,350,0.44,0,7,0.8750,1,1.13869,0.16224,15.10,-6.3169
314,34,fast,40,400,0.44,0,8,1.0000,1,1.13628,0.15965,15.02,-6.3519
315,35,fast,40,0,0.44,0,0,0.0000,1,1.12522,0.14515,14.67,-6.6958
316,35,fast,40,50,0.44,0,1,0.1250,1,1.13428,0.15863,14.92,-6.0689
317,35,fast,40,100,0.44,0,2,0.2500,1,1.13953,0.16402,15.12,-6.0786
318,35,fast,40,150,0.44,0,3,0.3750,1,1.13517,0.15933,14.95,-6.1586
319,35,fast,40,200,0.44,0,4,0.5000,1,1.13892,0.16287,15.10,-6.2228
320,35,fast,40,250,0.44,0,5,0.6250,1,1.13863,0.16252,15.09,-6.0913
321,35,fast,40,300,0.44,0,6,0.7500,1,1.13871,0.16304,15.09,-6.0942
322,35,fast,40,350,0.44,0,7,0.8750,1,1.13835,0.16156,15.10,-6.1462
323,35,fast,40,400,0.44,0,8,1.0000,1,1.13611,0.16010,14.99,-6.1455
324,36,fast,40,0,0.44,0,0,0.0000,1,1.12521,0.14796,14.62,-6.0005
325,36,fast,40,50,0.44,0,1,0.1250,1,1.12527,0.14471,14.71,-6.1837
326,36,fast,40,100,0.44,0,2,0.2500,1,1.13027,0.15092,14.88,-6.0517
327,36,fast,40,150,0.44,0,3,0.3750,1,1.13151,0.15182,14.94,-6.1286
328,36,fast,40,200,0.44,0,4,0.5000,1,1.12864,0.14871,14.84,-6.0618
329,36,fast,40,250,0.44,0,5,0.6250,1,1.13098,0.15185,14.91,-6.0377
330,36,fast,40,300,0.44,0,6,0.7500,1,1.12853,0.14918,14.80,-6.0625
331,36,fast,40,350,0.44,0,7,0.8750,1,1.12529,0.14521,14.70,-6.0481
332,36,fast,40,400,0.44,0,8,1.0000,1,1.12801,0.14815,14.80,-6.1388
333,37,fast,40,0,0.44,0,0,0.0000,1,1.12803,0.15113,14.71,-6.0264
334,37,fast,40,50,0.44,0,1,0.1250,1,1.13393,0.15775,14.91,-6.2555
335,37,fast,40,100,0.44,0,2,0.2500,1,1.13307,0.15652,14.89,-6.4086
336,37,fast,40,150,0.44,0,3,0.3750,1,1.13018,0.15307,14.79,-6.4069
337,37,fast,40,200,0.44,0,4,0.5000,1,1.13405,0.15742,14.93,-6.3348
338,37,fast,40,250,0.44,0,5,0.6250,1,1.13584,0.15907,15.01,-6.3155
339,37,fast,40,300,0.44,0,6,0.7500,1,1.13403,0.15746,14.93,-6.3124
340,37,fast,40,350,0.44,0,7,0.8750,1,1.13133,0.15524,14.80,-6.3865
341,37,fast,40,400,0.44,0,8,1.0000,1,1.13482,0.15879,14.94,-6.3506
342,38,fast,40,0,0.44,0,0,0.0000,1,1.12105,0.14283,14.48,-5.9600
343,38,fast,40,50,0.44,0,1,0.1250,1,1.12067,0.14337,14.47,-5.3970
344,38,fast,40,100,0.44,0,2,0.2500,1,1.12457,0.14692,14.61,-5.3734
345,38,fast,40,150,0.44,0,3,0.3750,1,1.12250,0.14483,14.53,-5.3695
346,38,fast,40,200,0.44,0,4,0.5000,1,1.12231,0.14384,14.54,-5.4863
347,38,fast,40,250,0.44,0,5,0.6250,1,1.12079,0.14191,14.49,-5.4673
348,38,fast,40,300,0.44,0,6,0.7500,1,1.12224,0.14512,14.52,-5.4481
349,38,fast,40,350,0.44,0,7,0.8750,1,1.12177,0.14420,14.51,-5.4711
350,38,fast,40,400,0.44,0,8,1.0000,1,1.12472,0.14835,14.59,-5.3885
351,39,fast,40,0,0.44,0,0,0.0000,1,1.12443,0.14607,14.59,-6.0120
352,39,fast,40,50,0.44,0,1,0.1250,1,1.12438,0.14392,14.66,-6.1286
353,39,fast,40,100,0.44,0,2,0.2500,1,1.12870,0.14872,14.83,-6.1135
354,39,fast,40,150,0.44,0,3,0.3750,1,1.12412,0.14348,14.66,-6.0868
355,39,fast,40,200,0.44,0,4,0.5000,1,1.12356,0.14224,14.66,-6.0864
356,39,fast,40,250,0.44,0,5,0.6250,1,1.12532,0.14551,14.70,-6.1135
357,39,fast,40,300,0.44,0,6,0.7500,1,1.12614,0.14590,14.73,-6.1351
358,39,fast,40,350,0.44,0,7,0.8750,1,1.12634,0.14597,14.74,-6.1195
359,39,fast,40,400,0.44,0,8,1.0000,1,1.12858,0.14824,14.83,-6.1022
360,40,fast,40,0,0.44,0,0,0.0000,1,1.12147,0.14428,14.47,-5.9208
361,40,fast,40,50,0.44,0,1,0.1250,1,1.13564,0.15905,15.00,-6.0459
362,40,fast,40,100,0.44,0,2,0.2500,1,1.13770,0.16169,15.05,-6.1069
363,40,fast,40,150,0.44,0,3,0.3750,1,1.13829,0.16242,15.07,-6.1054
364,40,fast,40,200,0.44,0,4,0.5000,1,1.13819,0.16211,15.08,-6.0998
365,40,fast,40,250,0.44,0,5,0.6250,1,1.14056,0.16500,15.16,-6.0704
366,40,fast,40,300,0.44,0,6,0.7500,1,1.13899,0.16292,15.11,-6.0933
367,40,fast,40,350,0.44,0,7,0.8750,1,1.14052,0.16495,15.16,-6.1753
368,40,fast,40,400,0.44,0,8,1.0000,1,1.13662,0.16106,15.01,-6.1000
369,41,fast,40,0,0.44,0,0,0.0000,1,1.12298,0.14488,14.55,-6.0668
370,41,fast,40,50,0.44,0,1,0.1250,1,1.12748,0.14835,14.77,-6.1379
371,41,fast,40,100,0.44,0,2,0.2500,1,1.12813,0.14913,14.80,-5.9372
372,41,fast,40,150,0.44,0,3,0.3750,1,1.12587,0.14588,14.73,-6.0652
373,41,fast,40,200,0.44,0,4,0.5000,1,1.12355,0.14242,14.65,-6.1161
374,41,fast,40,250,0.44,0,5,0.6250,1,1.12674,0.14680,14.74,-6.1520
375,41,fast,40,300,0.44,0,6,0.7500,1,1.12475,0.14446,14.68,-6.1319
376,41,fast,40,350,0.44,0,7,0.8750,1,1.13079,0.15144,14.88,-6.1440
377,41,fast,40,400,0.44,0,8,1.0000,1,1.12549,0.14494,14.71,-6.1574
378,42,fast,40,0,0.44,0,0,0.0000,1,1.12350,0.14622,14.54,-5.9544
379,42,fast,40,50,0.44,0,1,0.1250,1,1.12275,0.14153,14.62,-6.1960
380,42,fast,40,100,0.44,0,2,0.2500,1,1.12468,0.14369,14.69,-6.0663
381,42,fast,40,150,0.44,0,3,0.3750,1,1.12189,0.14089,14.58,-6.0684
382,42,fast,40,200,0.44,0,4,0.5000,1,1.12110,0.13945,14.55,-6.2124
383,42,fast,40,250,0.44,0,5,0.6250,1,1.12146,0.13989,14.57,-6.1805
384,42,fast,40,300,0.44,0,6,0.7500,1,1.12213,0.14096,14.59,-6.0696
385,42,fast,40,350,0.44,0,7,0.8750,1,1.12134,0.14007,14.55,-6.2317
386,42,fast,40,400,0.44,0,8,1.0000,1,1.12228,0.14127,14.59,-6.1504
387,43,fast,40,0,0.44,0,0,0.0000,1,1.12214,0.14575,14.48,-5.8615
388,43,fast,40,50,0.44,0,1,0.1250,1,1.12577,0.14979,14.62,-5.2189
389,43,fast,40,100,0.44,0,2,0.2500,1,1.13375,0.15778,14.90,-6.3153
390,43,fast,40,150,0.44,0,3,0.3750,1,1.13572,0.15929,14.99,-6.2579
391,43,fast,40,200,0.44,0,4,0.5000,1,1.13348,0.15711,14.90,-6.3124
392,43,fast,40,250,0.44,0,5,0.6250,1,1.13523,0.15915,14.97,-6.3439
393,43,fast,40,300,0.44,0,6,0.7500,1,1.13308,0.15695,14.88,-6.3814
394,43,fast,40,350,0.44,0,7,0.8750,1,1.13547,0.15870,14.98,-6.3108
395,43,fast,40,400,0.44,0,8,1.0000,1,1.13331,0.15679,14.91,-6.4025
396,44,fast,40,0,0.44,0,0,0.0000,1,1.12182,0.14481,14.48,-5.9922
397,44,fast,40,50,0.44,0,1,0.1250,1,1.12436,0.14796,14.58,-5.3502
398,44,fast,40,100,0.44,0,2,0.2500,1,1.12740,0.15018,14.70,-5.4580
399,44,fast,40,150,0.44,0,3,0.3750,1,1.12692,0.14957,14.69,-5.4335
400,44,fast,40,200,0.44,0,4,0.5000,1,1.12624,0.14932,14.66,-5.3397
401,44,fast,40,250,0.44,0,5,0.6250,1,1.13085,0.15447,14.82,-5.8085
402,44,fast,40,300,0.44,0,6,0.7500,1,1.13309,0.15715,14.90,-6.0049
403,44,fast,40,350,0.44,0,7,0.8750,1,1.14022,0.16313,15.20,-6.0479
404,44,fast,40,400,0.44,0,8,1.0000,1,1.14089,0.16455,15.20,-5.9931
405,45,fast,40,0,0.44,0,0,0.0000,1,1.12392,0.14591,14.57,-6.0062
406,45,fast,40,50,0.44,0,1,0.1250,1,1.12333,0.14616,14.54,-5.3318
407,45,fast,40,100,0.44,0,2,0.2500,1,1.12487,0.14875,14.59,-5.3412
408,45,fast,40,150,0.44,0,3,0.3750,1,1.12485,0.14552,14.66,-5.6549
409,45,fast,40,200,0.44,0,4,0.5000,1,1.13235,0.15473,14.91,-5.9841
410,45,fast,40,250,0.44,0,5,0.6250,1,1.12631,0.14802,14.70,-5.9912
411,45,fast,40,300,0.44,0,6,0.7500,1,1.12791,0.15008,14.74,-5.9639
412,45,fast,40,350,0.44,0,7,0.8750,1,1.13165,0.15329,14.90,-5.9772
413,45,fast,40,400,0.44,0,8,1.0000,1,1.12840,0.14991,14.78,-6.0464
414,46,fast,40,0,0.44,0,0,0.0000,1,1.12241,0.14400,14.54,-6.0913
415,46,fast,40,50,0.44,0,1,0.1250,1,1.12973,0.15065,14.84,-6.0037
416,46,fast,40,100,0.44,0,2,0.2500,1,1.12444,0.14362,14.68,-6.0549
417,46,fast,40,150,0.44,0,3,0.3750,1,1.12591,0.14559,14.72,-6.1239
418,46,fast,40,200,0.44,0,4,0.5000,1,1.12372,0.14369,14.62,-5.9443
419,46,fast,40,250,0.44,0,5,0.6250,1,1.12770,0.14802,14.78,-6.0364
420,46,fast,40,300,0.44,0,6,0.7500,1,1.12632,0.14593,14.74,-6.0276
421,46,fast,40,350,0.44,0,7,0.8750,1,1.12737,0.14809,14.75,-5.9868
422,46,fast,40,400,0.44,0,8,1.0000,1,1.13097,0.15188,14.90,-6.0684
423,47,fast,40,0,0.44,0,0,0.0000,1,1.12803,0.15036,14.72,-6.0027
424,47,fast,40,50,0.44,0,1,0.1250,1,1.13314,0.15727,14.90,-6.0323
425,47,fast,40,100,0.44,0,2,0.2500,1,1.13727,0.16166,15.05,-5.9361
426,47,fast,40,150,0.44,0,3,0.3750,1,1.13444,0.15790,14.96,-5.9999
427,47,fast,40,200,0.44,0,4,0.5000,1,1.13421,0.15933,14.92,-5.8850
428,47,fast,40,250,0.44,0,5,0.6250,1,1.13668,0.16120,15.02,-5.9835
429,47,fast,40,300,0.44,0,6,0.7500,1,1.13243,0.15777,14.84,-5.9175
430,47,fast,40,350,0.44,0,7,0.8750,1,1.13311,0.15780,14.90,-6.0020
431,47,fast,40,400,0.44,0,8,1.0000,1,1.13324,0.15845,14.89,-5.8930
432,48,fast,40,0,0.44,0,0,0.0000,1,1.12172,0.14400,14.48,-5.9810
433,48,fast,40,50,0.44,0,1,0.1250,1,1.13973,0.16593,15.12,-5.9333
434,48,fast,40,100,0.44,0,2,0.2500,1,1.13929,0.16551,15.10,-5.9859
435,48,fast,40,150,0.44,0,3,0.3750,1,1.14135,0.16798,15.18,-5.9418
436,48,fast,40,200,0.44,0,4,0.5000,1,1.14034,0.16640,15.16,-6.0388
437,48,fast,40,250,0.44,0,5,0.6250,1,1.13771,0.16371,15.05,-5.9642
438,48,fast,40,300,0.44,0,6,0.7500,1,1.13852,0.16507,15.06,-5.9247
439,48,fast,40,350,0.44,0,7,0.8750,1,1.14189,0.16765,15.23,-6.0281
440,48,fast,40,400,0.44,0,8,1.0000,1,1.13934,0.16537,15.12,-6.0060
441,49,fast,40,0,0.44,0,0,0.0000,1,1.12583,0.14782,14.65,-5.9871
442,49,fast,40,50,0.44,0,1,0.1250,1,1.12842,0.15125,14.75,-5.3621
443,49,fast,40,100,0.44,0,2,0.2500,1,1.13273,0.15642,14.90,-6.1329
444,49,fast,40,150,0.44,0,3,0.3750,1,1.13343,0.15744,14.91,-6.1106
445,49,fast,40,200,0.44,0,4,0.5000,1,1.13408,0.15811,14.94,-6.2639
446,49,fast,40,250,0.44,0,5,0.6250,1,1.14398,0.16984,15.27,-6.2382
447,49,fast,40,300,0.44,0,6,0.7500,1,1.13414,0.15803,14.94,-6.2420
448,49,fast,40,350,0.44,0,7,0.8750,1,1.13894,0.16275,15.13,-6.1564
449,49,fast,40,400,0.44,0,8,1.0000,1,1.13436,0.15797,14.95,-6.2139
450,50,fast,40,0,0.44,0,0,0.0000,1,1.10639,0.11713,14.11,-6.6753
451,50,fast,40,50,0.44,0,1,0.1250,1,1.12387,0.14369,14.64,-6.0536
452,50,fast,40,100,0.44,0,2,0.2500,1,1.12860,0.14865,14.82,-6.1486
453,50,fast,40,150,0.44,0,3,0.3750,1,1.12879,0.14816,14.84,-6.1304
454,50,fast,40,200,0.44,0,4,0.5000,1,1.12784,0.14826,14.78,-6.1221
455,50,fast,40,250,0.44,0,5,0.6250,1,1.12448,0.14388,14.67,-6.0877
456,50,fast,40,300,0.44,0,6,0.7500,1,1.13040,0.15038,14.90,-6.1263
457,50,fast,40,350,0.44,0,7,0.8750,1,1.12664,0.14694,14.73,-6.1504
458,50,fast,40,400,0.44,0,8,1.0000,1,1.12533,0.14509,14.70,-6.1035
459,51,fast,40,0,0.44,0,0,0.0000,1,1.12234,0.14418,14.51,-6.0301
460,51,fast,40,50,0.44,0,1,0.1250,1,1.13877,0.16289,15.09,-6.1628
461,51,fast,40,100,0.44,0,2,0.2500,1,1.14131,0.16481,15.20,-6.1955
462,51,fast,40,150,0.44,0,3,0.3750,1,1.13955,0.16337,15.13,-6.1564
463,51,fast,40,200,0.44,0,4,0.5000,1,1.13798,0.16172,15.08,-6.1257
464,51,fast,40,250,0.44,0,5,0.6250,1,1.13875,0.16324,15.09,-6.1139
465,51,fast,40,300,0.44,0,6,0.7500,1,1.13842,0.16198,15.09,-6.1519
466,51,fast,40,350,0.44,0,7,0.8750,1,1.13787,0.16220,15.06,-6.0845
467,51,fast,40,400,0.44,0,8,1.0000,1,1.13968,0.16331,15.14,-6.1284
468,52,fast,40,0,0.44,0,0,0.0000,1,1.12729,0.15070,14.68,-6.0832
469,52,fast,40,50,0.44,0,1,0.1250,1,1.12973,0.15201,14.80,-5.9692
470,52,fast,40,100,0.44,0,2,0.2500,1,1.13097,0.15343,14.85,-5.9021
471,52,fast,40,150,0.44,0,3,0.3750,1,1.13098,0.15380,14.84,-5.8092
472,52,fast,40,200,0.44,0,4,0.5000,1,1.13382,0.15618,14.96,-5.9438
473,52,fast,40,250,0.44,0,5,0.6250,1,1.13286,0.15461,14.94,-5.9968
474,52,fast,40,300,0.44,0,6,0.7500,1,1.13295,0.15503,14.92,-6.0663
475,52,fast,40,350,0.44,0,7,0.8750,1,1.12936,0.15250,14.76,-5.9500
476,52,fast,40,400,0.44,0,8,1.0000,1,1.13102,0.15349,14.84,-5.8332
477,53,fast,40,0,0.44,0,0,0.0000,1,1.12312,0.14487,14.55,-6.0282
478,53,fast,40,50,0.44,0,1,0.1250,1,1.13302,0.15388,15.00,-6.0746
479,53,fast,40,100,0.44,0,2,0.2500,1,1.12793,0.14904,14.79,-6.0254
480,53,fast,40,150,0.44,0,3,0.3750,1,1.12657,0.14656,14.74,-6.1283
481,53,fast,40,200,0.44,0,4,0.5000,1,1.12381,0.14354,14.65,-6.0255
482,53,fast,40,250,0.44,0,5,0.6250,1,1.12374,0.14308,14.64,-6.1620
483,53,fast,40,300,0.44,0,6,0.7500,1,1.12607,0.14564,14.73,-6.1151
484,53,fast,40,350,0.44,0,7,0.8750,1,1.12526,0.14463,14.71,-6.0988
485,53,fast,40,400,0.44,0,8,1.0000,1,1.12407,0.14393,14.65,-6.0674
486,54,fast,40,0,0.44,0,0,0.0000,1,1.12820,0.15097,14.71,-5.9997
487,54,fast,40,50,0.44,0,1,0.1250,1,1.13402,0.15511,15.01,-6.0370
488,54,fast,40,100,0.44,0,2,0.2500,1,1.12888,0.14955,14.82,-6.1608
489,54,fast,40,150,0.44,0,3,0.3750,1,1.13100,0.15197,14.89,-6.1233
490,54,fast,40,200,0.44,0,4,0.5000,1,1.12850,0.14948,14.80,-6.0902
491,54,fast,40,250,0.44,0,5,0.6250,1,1.13074,0.15152,14.89,-6.1989
492,54,fast,40,300,0.44,0,6,0.7500,1,1.12825,0.14864,14.80,-6.1324
493,54,fast,40,350,0.44,0,7,0.8750,1,1.12963,0.15058,14.84,-6.1525
494,54,fast,40,400,0.44,0,8,1.0000,1,1.12952,0.15044,14.84,-6.1721
495,55,fast,40,0,0.44,0,0,0.0000,1,1.12224,0.14540,14.48,-5.9994
496,55,fast,40,50,0.44,0,1,0.1250,1,1.12614,0.14975,14.66,-5.4328
497,55,fast,40,100,0.44,0,2,0.2500,1,1.12475,0.14772,14.60,-5.4663
498,55,fast,40,150,0.44,0,3,0.3750,1,1.12161,0.14522,14.47,-5.3850
499,55,fast,40,200,0.44,0,4,0.5000,1,1.12681,0.15082,14.66,-5.3425
500,55,fast,40,250,0.44,0,5,0.6250,1,1.12330,0.14593,14.55,-5.3423
501,55,fast,40,300,0.44,0,6,0.7500,1,1.12459,0.14826,14.59,-5.3832
502,55,fast,40,350,0.44,0,7,0.8750,1,1.12429,0.14864,14.55,-5.3537
503,55,fast,40,400,0.44,0,8,1.0000,1,1.12465,0.14860,14.57,-5.4229
504,56,fast,40,0,0.44,0,0,0.0000,1,1.12398,0.14703,14.58,-6.0461
505,56,fast,40,50,0.44,0,1,0.1250,1,1.13597,0.16064,14.99,-5.7728
506,56,fast,40,100,0.44,0,2,0.2500,1,1.13725,0.16073,15.08,-5.8038
507,56,fast,40,150,0.44,0,3,0.3750,1,1.13516,0.15915,14.98,-5.8305
508,56,fast,40,200,0.44,0,4,0.5000,1,1.13240,0.15636,14.88,-5.8410
509,56,fast,40,250,0.44,0,5,0.6250,1,1.13738,0.16142,15.07,-5.8744
510,56,fast,40,300,0.44,0,6,0.7500,1,1.13627,0.16030,15.02,-5.8418
511,56,fast,40,350,0.44,0,7,0.8750,1,1.13560,0.16012,15.00,-5.9017
512,56,fast,40,400,0.44,0,8,1.0000,1,1.13826,0.16358,15.07,-5.9206
513,57,fast,40,0,0.44,0,0,0.0000,1,1.12931,0.15091,14.80,-6.2961
514,57,fast,40,50,0.44,0,1,0.1250,1,1.12622,0.14722,14.73,-6.0311
515,57,fast,40,100,0.44,0,2,0.2500,1,1.13088,0.15199,14.91,-6.0318
516,57,fast,40,150,0.44,0,3,0.3750,1,1.13034,0.15184,14.87,-5.9252
517,57,fast,40,200,0.44,0,4,0.5000,1,1.13062,0.15130,14.91,-6.1031
518,57,fast,40,250,0.44,0,5,0.6250,1,1.12560,0.14464,14.73,-6.1499
519,57,fast,40,300,0.44,0,6,0.7500,1,1.12634,0.14620,14.73,-6.1066
520,57,fast,40,350,0.44,0,7,0.8750,1,1.12622,0.14576,14.74,-6.1119
521,57,fast,40,400,0.44,0,8,1.0000,1,1.12716,0.14692,14.77,-6.0860
522,58,fast,40,0,0.44,0,0,0.0000,1,1.12167,0.14421,14.48,-5.9923
523,58,fast,40,50,0.44,0,1,0.1250,1,1.13979,0.16548,15.11,-6.1208
524,58,fast,40,100,0.44,0,2,0.2500,1,1.13891,0.16441,15.08,-6.1143
525,58,fast,40,150,0.44,0,3,0.3750,1,1.13993,0.16551,15.12,-6.1212
526,58,fast,40,200,0.44,0,4,0.5000,1,1.13746,0.16417,15.00,-6.0433
527,58,fast,40,250,0.44,0,5,0.6250,1,1.13706,0.16304,15.01,-6.1283
528,58,fast,40,300,0.44,0,6,0.7500,1,1.13911,0.16570,15.06,-6.0805
529,58,fast,40,350,0.44,0,7,0.8750,1,1.13821,0.16423,15.05,-6.0546
530,58,fast,40,400,0.44,0,8,1.0000,1,1.13510,0.16090,14.92,-6.0709
531,59,fast,40,0,0.44,0,0,0.0000,1,1.12420,0.14713,14.56,-6.0121
532,59,fast,40,50,0.44,0,1,0.1250,1,1.13628,0.16013,14.99,-6.4186
533,59,fast,40,100,0.44,0,2,0.2500,1,1.13276,0.15651,14.88,-6.2194
534,59,fast,40,150,0.44,0,3,0.3750,1,1.13685,0.16070,15.02,-6.3958
535,59,fast,40,200,0.44,0,4,0.5000,1,1.13499,0.15891,14.95,-6.3384
536,59,fast,40,250,0.44,0,5,0.6250,1,1.13429,0.15827,14.92,-6.3548
537,59,fast,40,300,0.44,0,6,0.7500,1,1.13734,0.16069,15.05,-6.4267
538,59,fast,40,350,0.44,0,7,0.8750,1,1.13234,0.15606,14.86,-6.2787
539,59,fast,40,400,0.44,0,8,1.0000,1,1.13507,0.15920,14.95,-6.3273
540,60,fast,40,0,0.44,0,0,0.0000,1,1.11978,0.14213,14.41,-6.0325
541,60,fast,40,50,0.44,0,1,0.1250,1,1.12685,0.14749,14.77,-6.0155
542,60,fast,40,100,0.44,0,2,0.2500,1,1.13086,0.15159,14.90,-6.1499
543,60,fast,40,150,0.44,0,3,0.3750,1,1.12891,0.14880,14.84,-6.0915
544,60,fast,40,200,0.44,0,4,0.5000,1,1.12729,0.14683,14.79,-6.0285
545,60,fast,40,250,0.44,0,5,0.6250,1,1.12804,0.14820,14.80,-6.1109
546,60,fast,40,300,0.44,0,6,0.7500,1,1.12992,0.15015,14.88,-6.1195
547,60,fast,40,350,0.44,0,7,0.8750,1,1.12850,0.14881,14.82,-5.9952
548,60,fast,40,400,0.44,0,8,1.0000,1,1.12948,0.15016,14.85,-6.1289
549,61,fast,40,0,0.44,0,0,0.0000,1,1.12589,0.15016,14.60,-5.9885
550,61,fast,40,50,0.44,0,1,0.1250,1,1.11418,0.12983,14.36,-5.9450
551,61,fast,40,100,0.44,0,2,0.2500,1,1.12605,0.14518,14.73,-6.2413
552,61,fast,40,150,0.44,0,3,0.3750,1,1.12794,0.14747,14.81,-6.0783
553,61,fast,40,200,0.44,0,4,0.5000,1,1.12713,0.14705,14.78,-6.0410
554,61,fast,40,250,0.44,0,5,0.6250,1,1.12736,0.14698,14.79,-6.1647
555,61,fast,40,300,0.44,0,6,0.7500,1,1.12499,0.14417,14.70,-6.0361
556,61,fast,40,350,0.44,0,7,0.8750,1,1.12543,0.14526,14.70,-6.1238
557,61,fast,40,400,0.44,0,8,1.0000,1,1.12539,0.14562,14.70,-6.1445
558,62,fast,40,0,0.44,0,0,0.0000,1,1.12538,0.14750,14.62,-6.0571
559,62,fast,40,50,0.44,0,1,0.1250,1,1.13253,0.15334,14.96,-6.1009
560,62,fast,40,100,0.44,0,2,0.2500,1,1.12720,0.14676,14.78,-6.1500
561,62,fast,40,150,0.44,0,3,0.3750,1,1.13363,0.15437,15.00,-6.0928
562,62,fast,40,200,0.44,0,4,0.5000,1,1.13181,0.15299,14.94,-5.9753
563,62,fast,40,250,0.44,0,5,0.6250,1,1.12978,0.15003,14.87,-6.1562
564,62,fast,40,300,0.44,0,6,0.7500,1,1.12833,0.14853,14.81,-6.0265
565,62,fast,40,350,0.44,0,7,0.8750,1,1.13077,0.15147,14.90,-6.1181
566,62,fast,40,400,0.44,0,8,1.0000,1,1.12784,0.14781,14.80,-6.0736
567,63,fast,40,0,0.44,0,0,0.0000,1,1.12661,0.14967,14.66,-6.0887
568,63,fast,40,50,0.44,0,1,0.1250,1,1.14024,0.16416,15.15,-6.1548
569,63,fast,40,100,0.44,0,2,0.2500,1,1.13929,0.16364,15.10,-6.1883
570,63,fast,40,150,0.44,0,3,0.3750,1,1.13989,0.16449,15.13,-6.1071
571,63,fast,40,200,0.44,0,4,0.5000,1,1.13876,0.16313,15.09,-6.1193
572,63,fast,40,250,0.44,0,5,0.6250,1,1.13867,0.16331,15.08,-6.0403
573,63,fast,40,300,0.44,0,6,0.7500,1,1.13858,0.16226,15.10,-6.0269
574,63,fast,40,350,0.44,0,7,0.8750,1,1.13862,0.16243,15.09,-6.1000
575,63,fast,40,400,0.44,0,8,1.0000,1,1.13979,0.16449,15.11,-6.0259
576,64,fast,40,0,0.44,0,0,0.0000,1,1.12184,0.14126,14.54,-6.3361
577,64,fast,40,50,0.44,0,1,0.1250,1,1.12540,0.14540,14.68,-6.2886
578,64,fast,40,100,0.44,0,2,0.2500,1,1.12573,0.14655,14.67,-6.2065
579,64,fast,40,150,0.44,0,3,0.3750,1,1.12500,0.14468,14.67,-6.1196
580,64,fast,40,200,0.44,0,4,0.5000,1,1.12482,0.14521,14.65,-6.1690
581,64,fast,40,250,0.44,0,5,0.6250,1,1.12680,0.14642,14.74,-6.2011
582,64,fast,40,300,0.44,0,6,0.7500,1,1.12785,0.14834,14.77,-6.1679
583,64,fast,40,350,0.44,0,7,0.8750,1,1.12430,0.14421,14.64,-6.1918
584,64,fast,40,400,0.44,0,8,1.0000,1,1.12562,0.14602,14.68,-6.1745
585,65,fast,40,0,0.44,0,0,0.0000,1,1.11449,0.13007,14.34,-6.4712
586,65,fast,40,50,0.44,0,1,0.1250,1,1.12659,0.14863,14.71,-5.8765
587,65,fast,40,100,0.44,0,2,0.2500,1,1.12254,0.14327,14.58,-5.8751
588,65,fast,40,150,0.44,0,3,0.3750,1,1.12084,0.14030,14.54,-5.7602
589,65,fast,40,200,0.44,0,4,0.5000,1,1.12686,0.14990,14.70,-5.9833
590,65,fast,40,250,0.44,0,5,0.6250,1,1.12560,0.14852,14.65,-5.9694
591,65,fast,40,300,0.44,0,6,0.7500,1,1.13079,0.15471,14.82,-5.9444
592,65,fast,40,350,0.44,0,7,0.8750,1,1.13300,0.15690,14.89,-5.9614
593,65,fast,40,400,0.44,0,8,1.0000,1,1.13199,0.15639,14.84,-6.0291
594,66,fast,40,0,0.44,0,0,0.0000,1,1.12381,0.14551,14.59,-6.0401
595,66,fast,40,50,0.44,0,1,0.1250,1,1.12418,0.14400,14.66,-6.0531
596,66,fast,40,100,0.44,0,2,0.2500,1,1.12735,0.14734,14.79,-6.1221
597,66,fast,40,150,0.44,0,3,0.3750,1,1.12838,0.14836,14.82,-6.0973
598,66,fast,40,200,0.44,0,4,0.5000,1,1.12799,0.14827,14.80,-6.1033
599,66,fast,40,250,0.44,0,5,0.6250,1,1.12570,0.14557,14.71,-6.0832
600,66,fast,40,300,0.44,0,6,0.7500,1,1.12821,0.14887,14.79,-6.0717
601,66,fast,40,350,0.44,0,7,0.8750,1,1.12804,0.14835,14.80,-6.0407
