idx,glass_id,cooling_type,cooling_chunks,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,mean_coord,energy
300,33,fast,40,150,0.35,0,3,0.3750,1,1.14828,0.17536,15.40,-6.1312
301,33,fast,40,200,0.35,0,4,0.5000,1,1.14663,0.17408,15.33,-6.0593
302,33,fast,40,250,0.35,0,5,0.6250,1,1.14666,0.17462,15.34,-6.0967
303,33,fast,40,300,0.35,0,6,0.7500,1,1.14951,0.17725,15.42,-6.1456
304,33,fast,40,350,0.35,0,7,0.8750,1,1.14933,0.17618,15.44,-6.0721
305,33,fast,40,400,0.35,0,8,1.0000,1,1.14611,0.17487,15.28,-6.1162
306,34,fast,40,0,0.35,0,0,0.0000,1,1.12853,0.14848,14.83,-6.7353
307,34,fast,40,50,0.35,0,1,0.1250,1,1.13302,0.15312,14.99,-6.3016
308,34,fast,40,100,0.35,0,2,0.2500,1,1.13281,0.15324,14.98,-6.2868
309,34,fast,40,150,0.35,0,3,0.3750,1,1.13062,0.15071,14.90,-6.3243
310,34,fast,40,200,0.35,0,4,0.5000,1,1.13426,0.15428,15.05,-6.2925
311,34,fast,40,250,0.35,0,5,0.6250,1,1.13080,0.15031,14.92,-6.3527
312,34,fast,40,300,0.35,0,6,0.7500,1,1.12980,0.14979,14.87,-6.2877
313,34,fast,40,350,0.35,0,7,0.8750,1,1.13090,0.15151,14.91,-6.2684
314,34,fast,40,400,0.35,0,8,1.0000,1,1.13009,0.14991,14.89,-6.3614
315,35,fast,40,0,0.35,0,0,0.0000,1,1.12106,0.14341,14.45,-6.0075
316,35,fast,40,50,0.35,0,1,0.1250,1,1.12549,0.14901,14.62,-5.5077
317,35,fast,40,100,0.35,0,2,0.2500,1,1.12293,0.14599,14.53,-5.4859
318,35,fast,40,150,0.35,0,3,0.3750,1,1.12545,0.14942,14.60,-5.4548
319,35,fast,40,200,0.35,0,4,0.5000,1,1.12391,0.14795,14.55,-5.5569
320,35,fast,40,250,0.35,0,5,0.6250,1,1.12407,0.14805,14.55,-5.4881
321,35,fast,40,300,0.35,0,6,0.7500,1,1.12110,0.14275,14.49,-5.6451
322,35,fast,40,350,0.35,0,7,0.8750,1,1.12447,0.14572,14.63,-5.7258
323,35,fast,40,400,0.35,0,8,1.0000,1,1.13797,0.16349,15.03,-6.2785
324,36,fast,40,0,0.35,0,0,0.0000,1,1.10232,0.10879,14.02,-6.6337
325,36,fast,40,50,0.35,0,1,0.1250,1,1.12992,0.15016,14.87,-6.3030
326,36,fast,40,100,0.35,0,2,0.2500,1,1.13300,0.15405,14.98,-6.2350
327,36,fast,40,150,0.35,0,3,0.3750,1,1.13081,0.15257,14.88,-6.1569
328,36,fast,40,200,0.35,0,4,0.5000,1,1.13095,0.15150,14.91,-6.2548
329,36,fast,40,250,0.35,0,5,0.6250,1,1.12865,0.14942,14.82,-6.2300
330,36,fast,40,300,0.35,0,6,0.7500,1,1.13169,0.15285,14.92,-6.3077
331,36,fast,40,350,0.35,0,7,0.8750,1,1.13044,0.15030,14.90,-6.3500
332,36,fast,40,400,0.35,0,8,1.0000,1,1.12677,0.14588,14.77,-6.3146
333,37,fast,40,0,0.35,0,0,0.0000,1,1.12396,0.14536,14.59,-5.9891
334,37,fast,40,50,0.35,0,1,0.1250,1,1.13211,0.15369,14.95,-6.1867
335,37,fast,40,100,0.35,0,2,0.2500,1,1.13582,0.15617,15.11,-6.3234
336,37,fast,40,150,0.35,0,3,0.3750,1,1.13193,0.15244,14.95,-6.2627
337,37,fast,40,200,0.35,0,4,0.5000,1,1.12878,0.14855,14.84,-6.3183
338,37,fast,40,250,0.35,0,5,0.6250,1,1.12186,0.14083,14.58,-6.3129
339,37,fast,40,300,0.35,0,6,0.7500,1,1.13036,0.15002,14.90,-6.3325
340,37,fast,40,350,0.35,0,7,0.8750,1,1.12539,0.14418,14.72,-6.3724
341,37,fast,40,400,0.35,0,8,1.0000,1,1.12579,0.14491,14.73,-6.3573
342,38,fast,40,0,0.35,0,0,0.0000,1,1.12099,0.14307,14.47,-5.9971
343,38,fast,40,50,0.35,0,1,0.1250,1,1.12162,0.14227,14.55,-6.0859
344,38,fast,40,100,0.35,0,2,0.2500,1,1.13041,0.15127,14.87,-6.2694
345,38,fast,40,150,0.35,0,3,0.3750,1,1.12924,0.15083,14.80,-6.1525
346,38,fast,40,200,0.35,0,4,0.5000,1,1.12621,0.14728,14.70,-6.1874
347,38,fast,40,250,0.35,0,5,0.6250,1,1.12562,0.14563,14.70,-6.2198
348,38,fast,40,300,0.35,0,6,0.7500,1,1.12357,0.14178,14.66,-6.2385
349,38,fast,40,350,0.35,0,7,0.8750,1,1.12433,0.14385,14.66,-6.2782
350,38,fast,40,400,0.35,0,8,1.0000,1,1.12484,0.14515,14.65,-6.2051
351,39,fast,40,0,0.35,0,0,0.0000,1,1.11484,0.13176,14.34,-6.3162
352,39,fast,40,50,0.35,0,1,0.1250,1,1.13022,0.15159,14.88,-6.2456
353,39,fast,40,100,0.35,0,2,0.2500,1,1.12924,0.14983,14.85,-6.2502
354,39,fast,40,150,0.35,0,3,0.3750,1,1.13201,0.15341,14.95,-6.2018
355,39,fast,40,200,0.35,0,4,0.5000,1,1.12620,0.14676,14.73,-6.2420
356,39,fast,40,250,0.35,0,5,0.6250,1,1.13406,0.15431,15.05,-6.2454
357,39,fast,40,300,0.35,0,6,0.7500,1,1.12653,0.14596,14.76,-6.2899
358,39,fast,40,350,0.35,0,7,0.8750,1,1.13138,0.15130,14.95,-6.3054
359,39,fast,40,400,0.35,0,8,1.0000,1,1.12743,0.14741,14.79,-6.3124
360,40,fast,40,0,0.35,0,0,0.0000,1,1.10286,0.11021,14.03,-6.6231
361,40,fast,40,50,0.35,0,1,0.1250,1,1.13105,0.15121,14.92,-6.2680
362,40,fast,40,100,0.35,0,2,0.2500,1,1.12961,0.15016,14.87,-6.2769
363,40,fast,40,150,0.35,0,3,0.3750,1,1.13167,0.15274,14.93,-6.2166
364,40,fast,40,200,0.35,0,4,0.5000,1,1.13132,0.15231,14.93,-6.1788
365,40,fast,40,250,0.35,0,5,0.6250,1,1.13056,0.15087,14.91,-6.2357
366,40,fast,40,300,0.35,0,6,0.7500,1,1.13147,0.15199,14.93,-6.2436
367,40,fast,40,350,0.35,0,7,0.8750,1,1.12910,0.14919,14.84,-6.2672
368,40,fast,40,400,0.35,0,8,1.0000,1,1.12786,0.14821,14.80,-6.2135
369,41,fast,40,0,0.35,0,0,0.0000,1,1.12398,0.14632,14.56,-6.0079
370,41,fast,40,50,0.35,0,1,0.1250,1,1.13846,0.16434,15.06,-6.2268
371,41,fast,40,100,0.35,0,2,0.2500,1,1.13780,0.16285,15.04,-6.2281
372,41,fast,40,150,0.35,0,3,0.3750,1,1.13738,0.16204,15.03,-6.2877
373,41,fast,40,200,0.35,0,4,0.5000,1,1.13800,0.16250,15.05,-6.2852
374,41,fast,40,250,0.35,0,5,0.6250,1,1.14001,0.16542,15.12,-6.2777
375,41,fast,40,300,0.35,0,6,0.7500,1,1.13705,0.16222,15.02,-6.1979
376,41,fast,40,350,0.35,0,7,0.8750,1,1.13890,0.16365,15.09,-6.2845
377,41,fast,40,400,0.35,0,8,1.0000,1,1.13713,0.16242,15.02,-6.2219
378,42,fast,40,0,0.35,0,0,0.0000,1,1.13590,0.15645,15.12,-6.7363
379,42,fast,40,50,0.35,0,1,0.1250,1,1.13088,0.15202,14.91,-6.2032
380,42,fast,40,100,0.35,0,2,0.2500,1,1.12668,0.14754,14.73,-6.2022
381,42,fast,40,150,0.35,0,3,0.3750,1,1.13037,0.15116,14.88,-6.2749
382,42,fast,40,200,0.35,0,4,0.5000,1,1.12653,0.14659,14.75,-6.2632
383,42,fast,40,250,0.35,0,5,0.6250,1,1.12741,0.14757,14.79,-6.2521
384,42,fast,40,300,0.35,0,6,0.7500,1,1.12302,0.14239,14.62,-6.2263
385,42,fast,40,350,0.35,0,7,0.8750,1,1.12470,0.14472,14.68,-6.2189
386,42,fast,40,400,0.35,0,8,1.0000,1,1.12555,0.14470,14.72,-6.2631
387,43,fast,40,0,0.35,0,0,0.0000,1,1.12215,0.14466,14.50,-6.0097
388,43,fast,40,50,0.35,0,1,0.1250,1,1.12313,0.14617,14.53,-5.5691
389,43,fast,40,100,0.35,0,2,0.2500,1,1.12250,0.13853,14.66,-6.2686
390,43,fast,40,150,0.35,0,3,0.3750,1,1.12159,0.13736,14.64,-6.2756
391,43,fast,40,200,0.35,0,4,0.5000,1,1.12344,0.14058,14.68,-6.2924
392,43,fast,40,250,0.35,0,5,0.6250,1,1.12173,0.13845,14.62,-6.2978
393,43,fast,40,300,0.35,0,6,0.7500,1,1.12753,0.14670,14.80,-6.2985
394,43,fast,40,350,0.35,0,7,0.8750,1,1.12210,0.13832,14.65,-6.2645
395,43,fast,40,400,0.35,0,8,1.0000,1,1.12317,0.13980,14.69,-6.2110
396,44,fast,40,0,0.35,0,0,0.0000,1,1.12725,0.14671,14.80,-6.6993
397,44,fast,40,50,0.35,0,1,0.1250,1,1.12134,0.14038,14.56,-6.2795
398,44,fast,40,100,0.35,0,2,0.2500,1,1.12661,0.14633,14.77,-6.2336
399,44,fast,40,150,0.35,0,3,0.3750,1,1.12473,0.14370,14.70,-6.2798
400,44,fast,40,200,0.35,0,4,0.5000,1,1.12698,0.14686,14.77,-6.1938
401,44,fast,40,250,0.35,0,5,0.6250,1,1.11772,0.13486,14.48,-6.2378
402,44,fast,40,300,0.35,0,6,0.7500,1,1.12914,0.14870,14.87,-6.2387
403,44,fast,40,350,0.35,0,7,0.8750,1,1.11977,0.13802,14.54,-6.2117
404,44,fast,40,400,0.35,0,8,1.0000,1,1.12507,0.14432,14.70,-6.2962
405,45,fast,40,0,0.35,0,0,0.0000,1,1.12334,0.14594,14.55,-5.9710
406,45,fast,40,50,0.35,0,1,0.1250,1,1.13206,0.15651,14.84,-6.2714
407,45,fast,40,100,0.35,0,2,0.2500,1,1.13097,0.15558,14.82,-6.2113
408,45,fast,40,150,0.35,0,3,0.3750,1,1.13059,0.15414,14.81,-6.2836
409,45,fast,40,200,0.35,0,4,0.5000,1,1.13441,0.15882,14.94,-6.3360
410,45,fast,40,250,0.35,0,5,0.6250,1,1.13188,0.15653,14.84,-6.1929
411,45,fast,40,300,0.35,0,6,0.7500,1,1.13188,0.15609,14.85,-6.2347
412,45,fast,40,350,0.35,0,7,0.8750,1,1.13454,0.15840,14.96,-6.2407
413,45,fast,40,400,0.35,0,8,1.0000,1,1.12929,0.15414,14.73,-6.2216
414,46,fast,40,0,0.35,0,0,0.0000,1,1.12402,0.14623,14.57,-6.1098
415,46,fast,40,50,0.35,0,1,0.1250,1,1.11769,0.13763,14.41,-5.9539
416,46,fast,40,100,0.35,0,2,0.2500,1,1.11758,0.13793,14.39,-5.9268
417,46,fast,40,150,0.35,0,3,0.3750,1,1.11330,0.13170,14.27,-5.9092
418,46,fast,40,200,0.35,0,4,0.5000,1,1.11393,0.13326,14.27,-5.9004
419,46,fast,40,250,0.35,0,5,0.6250,1,1.11702,0.13713,14.37,-5.9380
420,46,fast,40,300,0.35,0,6,0.7500,1,1.11677,0.13601,14.39,-5.9458
421,46,fast,40,350,0.35,0,7,0.8750,1,1.11184,0.12896,14.23,-5.9155
422,46,fast,40,400,0.35,0,8,1.0000,1,1.11383,0.13219,14.29,-5.8726
423,47,fast,40,0,0.35,0,0,0.0000,1,1.11197,0.12787,14.25,-6.4133
424,47,fast,40,50,0.35,0,1,0.1250,1,1.11248,0.12877,14.28,-5.9329
425,47,fast,40,100,0.35,0,2,0.2500,1,1.11388,0.13158,14.30,-5.9298
426,47,fast,40,150,0.35,0,3,0.3750,1,1.11671,0.13597,14.38,-5.9290
427,47,fast,40,200,0.35,0,4,0.5000,1,1.11164,0.12923,14.22,-5.8758
428,47,fast,40,250,0.35,0,5,0.6250,1,1.11389,0.13206,14.30,-5.9198
429,47,fast,40,300,0.35,0,6,0.7500,1,1.11085,0.12816,14.20,-5.9067
430,47,fast,40,350,0.35,0,7,0.8750,1,1.11158,0.12917,14.21,-5.8520
431,47,fast,40,400,0.35,0,8,1.0000,1,1.11108,0.12752,14.22,-5.9183
432,48,fast,40,0,0.35,0,0,0.0000,1,1.12446,0.14640,14.60,-6.0515
433,48,fast,40,50,0.35,0,1,0.1250,1,1.13441,0.15402,15.06,-6.2027
434,48,fast,40,100,0.35,0,2,0.2500,1,1.13623,0.15610,15.12,-6.1911
435,48,fast,40,150,0.35,0,3,0.3750,1,1.13068,0.15036,14.92,-6.1500
436,48,fast,40,200,0.35,0,4,0.5000,1,1.13512,0.15481,15.08,-6.2102
437,48,fast,40,250,0.35,0,5,0.6250,1,1.13636,0.15614,15.12,-6.1677
438,48,fast,40,300,0.35,0,6,0.7500,1,1.13466,0.15503,15.05,-6.1658
439,48,fast,40,350,0.35,0,7,0.8750,1,1.13405,0.15359,15.05,-6.1889
440,48,fast,40,400,0.35,0,8,1.0000,1,1.12302,0.13897,14.69,-6.2721
441,49,fast,40,0,0.35,0,0,0.0000,1,1.12594,0.14972,14.62,-6.0760
442,49,fast,40,50,0.35,0,1,0.1250,1,1.13268,0.15666,14.89,-6.0107
443,49,fast,40,100,0.35,0,2,0.2500,1,1.13507,0.15912,14.98,-6.1382
444,49,fast,40,150,0.35,0,3,0.3750,1,1.13373,0.15727,14.92,-6.0014
445,49,fast,40,200,0.35,0,4,0.5000,1,1.13172,0.15587,14.84,-6.0389
446,49,fast,40,250,0.35,0,5,0.6250,1,1.13010,0.15364,14.78,-6.0138
447,49,fast,40,300,0.35,0,6,0.7500,1,1.12803,0.15172,14.71,-6.0509
448,49,fast,40,350,0.35,0,7,0.8750,1,1.13289,0.15665,14.90,-6.0972
449,49,fast,40,400,0.35,0,8,1.0000,1,1.13108,0.15458,14.83,-6.0239
450,50,fast,40,0,0.35,0,0,0.0000,1,1.12273,0.14529,14.53,-6.0210
451,50,fast,40,50,0.35,0,1,0.1250,1,1.12894,0.15009,14.83,-6.2875
452,50,fast,40,100,0.35,0,2,0.2500,1,1.12937,0.14994,14.86,-6.2375
453,50,fast,40,150,0.35,0,3,0.3750,1,1.12468,0.14482,14.69,-6.1462
454,50,fast,40,200,0.35,0,4,0.5000,1,1.12624,0.14525,14.75,-6.3587
455,50,fast,40,250,0.35,0,5,0.6250,1,1.12983,0.14966,14.88,-6.3552
456,50,fast,40,300,0.35,0,6,0.7500,1,1.12314,0.14163,14.63,-6.2969
457,50,fast,40,350,0.35,0,7,0.8750,1,1.12636,0.14606,14.73,-6.3629
458,50,fast,40,400,0.35,0,8,1.0000,1,1.12463,0.14257,14.71,-6.3125
459,51,fast,40,0,0.35,0,0,0.0000,1,1.12265,0.14413,14.53,-5.9497
460,51,fast,40,50,0.35,0,1,0.1250,1,1.12190,0.13784,14.64,-6.2874
461,51,fast,40,100,0.35,0,2,0.2500,1,1.12453,0.14257,14.70,-6.2851
462,51,fast,40,150,0.35,0,3,0.3750,1,1.12465,0.14122,14.74,-6.2545
463,51,fast,40,200,0.35,0,4,0.5000,1,1.12250,0.13881,14.66,-6.2897
464,51,fast,40,250,0.35,0,5,0.6250,1,1.12293,0.13985,14.66,-6.2984
465,51,fast,40,300,0.35,0,6,0.7500,1,1.11989,0.13571,14.56,-6.2985
466,51,fast,40,350,0.35,0,7,0.8750,1,1.12397,0.14150,14.70,-6.2575
467,51,fast,40,400,0.35,0,8,1.0000,1,1.12649,0.14390,14.80,-6.3125
468,52,fast,40,0,0.35,0,0,0.0000,1,1.12484,0.14759,14.59,-5.9625
469,52,fast,40,50,0.35,0,1,0.1250,1,1.12498,0.14829,14.60,-5.6132
470,52,fast,40,100,0.35,0,2,0.2500,1,1.12687,0.14986,14.68,-5.6041
471,52,fast,40,150,0.35,0,3,0.3750,1,1.12419,0.14658,14.59,-5.6600
472,52,fast,40,200,0.35,0,4,0.5000,1,1.12321,0.14569,14.55,-5.6193
473,52,fast,40,250,0.35,0,5,0.6250,1,1.12622,0.14945,14.66,-5.5932
474,52,fast,40,300,0.35,0,6,0.7500,1,1.12432,0.14714,14.59,-5.6188
475,52,fast,40,350,0.35,0,7,0.8750,1,1.12326,0.14581,14.56,-5.6015
476,52,fast,40,400,0.35,0,8,1.0000,1,1.12237,0.14556,14.51,-5.5933
477,53,fast,40,0,0.35,0,0,0.0000,1,1.10150,0.10751,13.99,-6.6337
478,53,fast,40,50,0.35,0,1,0.1250,1,1.12883,0.14965,14.83,-6.2605
479,53,fast,40,100,0.35,0,2,0.2500,1,1.12780,0.14786,14.80,-6.2617
480,53,fast,40,150,0.35,0,3,0.3750,1,1.12505,0.14440,14.69,-6.2918
481,53,fast,40,200,0.35,0,4,0.5000,1,1.12500,0.14412,14.70,-6.2662
482,53,fast,40,250,0.35,0,5,0.6250,1,1.12531,0.14431,14.71,-6.3088
483,53,fast,40,300,0.35,0,6,0.7500,1,1.12476,0.14382,14.68,-6.3594
484,53,fast,40,350,0.35,0,7,0.8750,1,1.12610,0.14521,14.74,-6.3361
485,53,fast,40,400,0.35,0,8,1.0000,1,1.12724,0.14656,14.78,-6.3519
486,54,fast,40,0,0.35,0,0,0.0000,1,1.12227,0.14525,14.49,-5.9235
487,54,fast,40,50,0.35,0,1,0.1250,1,1.11945,0.14378,14.38,-5.4656
488,54,fast,40,100,0.35,0,2,0.2500,1,1.11912,0.14199,14.41,-5.5118
489,54,fast,40,150,0.35,0,3,0.3750,1,1.12079,0.14503,14.45,-5.4791
490,54,fast,40,200,0.35,0,4,0.5000,1,1.11783,0.14048,14.36,-5.6237
491,54,fast,40,250,0.35,0,5,0.6250,1,1.12246,0.14602,14.53,-5.4788
492,54,fast,40,300,0.35,0,6,0.7500,1,1.12047,0.14298,14.47,-5.6164
493,54,fast,40,350,0.35,0,7,0.8750,1,1.11621,0.13422,14.38,-6.2493
494,54,fast,40,400,0.35,0,8,1.0000,1,1.13128,0.15177,14.94,-6.3161
495,55,fast,40,0,0.35,0,0,0.0000,1,1.12180,0.14422,14.49,-5.9957
496,55,fast,40,50,0.35,0,1,0.1250,1,1.15336,0.17884,15.66,-6.3128
497,55,fast,40,100,0.35,0,2,0.2500,1,1.14940,0.17679,15.48,-6.2661
498,55,fast,40,150,0.35,0,3,0.3750,1,1.15225,0.17859,15.59,-6.2758
499,55,fast,40,200,0.35,0,4,0.5000,1,1.15128,0.17732,15.57,-6.3195
500,55,fast,40,250,0.35,0,5,0.6250,1,1.15370,0.17811,15.68,-6.3118
501,55,fast,40,300,0.35,0,6,0.7500,1,1.15411,0.17882,15.70,-6.2899
502,55,fast,40,350,0.35,0,7,0.8750,1,1.15129,0.17689,15.58,-6.2415
503,55,fast,40,400,0.35,0,8,1.0000,1,1.15122,0.17681,15.56,-6.3425
504,56,fast,40,0,0.35,0,0,0.0000,1,1.12421,0.14685,14.57,-5.9894
505,56,fast,40,50,0.35,0,1,0.1250,1,1.13339,0.15907,14.87,-5.9900
506,56,fast,40,100,0.35,0,2,0.2500,1,1.13451,0.15891,14.94,-6.1063
507,56,fast,40,150,0.35,0,3,0.3750,1,1.13814,0.16226,15.08,-6.0607
508,56,fast,40,200,0.35,0,4,0.5000,1,1.13421,0.15821,14.93,-6.1899
509,56,fast,40,250,0.35,0,5,0.6250,1,1.13788,0.16199,15.07,-6.1231
510,56,fast,40,300,0.35,0,6,0.7500,1,1.13610,0.16082,14.98,-6.0911
511,56,fast,40,350,0.35,0,7,0.8750,1,1.13811,0.16224,15.08,-6.0946
512,56,fast,40,400,0.35,0,8,1.0000,1,1.13837,0.16267,15.09,-6.1131
513,57,fast,40,0,0.35,0,0,0.0000,1,1.12375,0.14778,14.52,-5.8851
514,57,fast,40,50,0.35,0,1,0.1250,1,1.12525,0.14787,14.62,-5.6111
515,57,fast,40,100,0.35,0,2,0.2500,1,1.12269,0.14629,14.51,-5.6004
516,57,fast,40,150,0.35,0,3,0.3750,1,1.12231,0.14521,14.51,-5.7268
517,57,fast,40,200,0.35,0,4,0.5000,1,1.12740,0.15051,14.70,-5.6990
518,57,fast,40,250,0.35,0,5,0.6250,1,1.12239,0.14577,14.51,-5.5223
519,57,fast,40,300,0.35,0,6,0.7500,1,1.13226,0.15324,14.93,-6.2304
520,57,fast,40,350,0.35,0,7,0.8750,1,1.13494,0.15573,15.03,-6.2545
521,57,fast,40,400,0.35,0,8,1.0000,1,1.12903,0.14958,14.81,-6.1494
522,58,fast,40,0,0.35,0,0,0.0000,1,1.13074,0.15328,14.81,-6.0656
523,58,fast,40,50,0.35,0,1,0.1250,1,1.13310,0.15595,14.91,-6.0268
524,58,fast,40,100,0.35,0,2,0.2500,1,1.13239,0.15505,14.91,-5.9859
525,58,fast,40,150,0.35,0,3,0.3750,1,1.13146,0.15455,14.84,-5.9600
526,58,fast,40,200,0.35,0,4,0.5000,1,1.12370,0.14222,14.66,-6.1576
527,58,fast,40,250,0.35,0,5,0.6250,1,1.12638,0.14759,14.71,-6.1721
528,58,fast,40,300,0.35,0,6,0.7500,1,1.12669,0.14664,14.76,-6.2537
529,58,fast,40,350,0.35,0,7,0.8750,1,1.12403,0.14393,14.65,-6.2357
530,58,fast,40,400,0.35,0,8,1.0000,1,1.12576,0.14654,14.70,-6.1961
531,59,fast,40,0,0.35,0,0,0.0000,1,1.11991,0.14214,14.43,-5.9724
532,59,fast,40,50,0.35,0,1,0.1250,1,1.12688,0.14683,14.75,-6.2174
533,59,fast,40,100,0.35,0,2,0.2500,1,1.13322,0.15418,14.98,-6.1769
534,59,fast,40,150,0.35,0,3,0.3750,1,1.13071,0.15085,14.90,-6.2081
535,59,fast,40,200,0.35,0,4,0.5000,1,1.12904,0.14942,14.82,-6.2478
536,59,fast,40,250,0.35,0,5,0.6250,1,1.12744,0.14737,14.78,-6.1872
537,59,fast,40,300,0.35,0,6,0.7500,1,1.13161,0.15155,14.95,-6.2443
538,59,fast,40,350,0.35,0,7,0.8750,1,1.13042,0.14901,14.92,-6.3392
539,59,fast,40,400,0.35,0,8,1.0000,1,1.12531,0.14184,14.77,-6.3471
540,60,fast,40,0,0.35,0,0,0.0000,1,1.12209,0.14502,14.48,-5.9167
541,60,fast,40,50,0.35,0,1,0.1250,1,1.12873,0.14851,14.84,-6.2535
542,60,fast,40,100,0.35,0,2,0.2500,1,1.12886,0.14866,14.84,-6.3449
543,60,fast,40,150,0.35,0,3,0.3750,1,1.12974,0.14955,14.88,-6.2820
544,60,fast,40,200,0.35,0,4,0.5000,1,1.12709,0.14657,14.77,-6.2002
545,60,fast,40,250,0.35,0,5,0.6250,1,1.13120,0.15118,14.93,-6.2705
546,60,fast,40,300,0.35,0,6,0.7500,1,1.12984,0.14980,14.88,-6.3373
547,60,fast,40,350,0.35,0,7,0.8750,1,1.13059,0.15053,14.91,-6.3132
548,60,fast,40,400,0.35,0,8,1.0000,1,1.13030,0.15010,14.90,-6.2216
549,61,fast,40,0,0.35,0,0,0.0000,1,1.12354,0.14622,14.55,-6.0449
550,61,fast,40,50,0.35,0,1,0.1250,1,1.13573,0.15856,15.02,-5.9401
551,61,fast,40,100,0.35,0,2,0.2500,1,1.13475,0.15713,14.99,-6.0840
552,61,fast,40,150,0.35,0,3,0.3750,1,1.13389,0.15676,14.95,-6.0077
553,61,fast,40,200,0.35,0,4,0.5000,1,1.13097,0.15315,14.84,-5.9487
554,61,fast,40,250,0.35,0,5,0.6250,1,1.13411,0.15702,14.95,-5.9981
555,61,fast,40,300,0.35,0,6,0.7500,1,1.13178,0.15511,14.86,-6.0003
556,61,fast,40,350,0.35,0,7,0.8750,1,1.13771,0.16116,15.07,-6.0069
557,61,fast,40,400,0.35,0,8,1.0000,1,1.13412,0.15634,14.97,-6.0794
558,62,fast,40,0,0.35,0,0,0.0000,1,1.12347,0.14676,14.53,-5.8917
559,62,fast,40,50,0.35,0,1,0.1250,1,1.12656,0.14618,14.75,-6.2508
560,62,fast,40,100,0.35,0,2,0.2500,1,1.12571,0.14563,14.70,-6.3398
561,62,fast,40,150,0.35,0,3,0.3750,1,1.12745,0.14757,14.77,-6.3802
562,62,fast,40,200,0.35,0,4,0.5000,1,1.13369,0.15583,14.96,-6.3148
563,62,fast,40,250,0.35,0,5,0.6250,1,1.13193,0.15393,14.91,-6.3021
564,62,fast,40,300,0.35,0,6,0.7500,1,1.12987,0.15154,14.84,-6.3246
565,62,fast,40,350,0.35,0,7,0.8750,1,1.13171,0.15306,14.91,-6.3814
566,62,fast,40,400,0.35,0,8,1.0000,1,1.13138,0.15272,14.90,-6.3196
567,63,fast,40,0,0.35,0,0,0.0000,1,1.12042,0.14067,14.48,-6.5546
568,63,fast,40,50,0.35,0,1,0.1250,1,1.12966,0.15222,14.80,-6.1604
569,63,fast,40,100,0.35,0,2,0.2500,1,1.13292,0.15533,14.93,-6.1381
570,63,fast,40,150,0.35,0,3,0.3750,1,1.13009,0.15295,14.80,-6.1404
571,63,fast,40,200,0.35,0,4,0.5000,1,1.13277,0.15537,14.92,-6.1546
572,63,fast,40,250,0.35,0,5,0.6250,1,1.12920,0.15072,14.80,-6.1693
573,63,fast,40,300,0.35,0,6,0.7500,1,1.13055,0.15306,14.84,-6.2191
574,63,fast,40,350,0.35,0,7,0.8750,1,1.13090,0.15396,14.85,-6.1308
575,63,fast,40,400,0.35,0,8,1.0000,1,1.12648,0.14851,14.69,-6.1648
576,64,fast,40,0,0.35,0,0,0.0000,1,1.12222,0.14034,14.62,-6.6800
577,64,fast,40,50,0.35,0,1,0.1250,1,1.12736,0.14678,14.78,-6.3295
578,64,fast,40,100,0.35,0,2,0.2500,1,1.12475,0.14398,14.69,-6.2634
579,64,fast,40,150,0.35,0,3,0.3750,1,1.12672,0.14640,14.76,-6.2863
580,64,fast,40,200,0.35,0,4,0.5000,1,1.12869,0.14841,14.83,-6.3060
581,64,fast,40,250,0.35,0,5,0.6250,1,1.12991,0.15039,14.86,-6.3015
582,64,fast,40,300,0.35,0,6,0.7500,1,1.12458,0.14379,14.68,-6.3276
583,64,fast,40,350,0.35,0,7,0.8750,1,1.12950,0.14926,14.86,-6.3074
584,64,fast,40,400,0.35,0,8,1.0000,1,1.12286,0.14123,14.62,-6.3359
585,65,fast,40,0,0.35,0,0,0.0000,1,1.12484,0.14764,14.60,-6.0294
586,65,fast,40,50,0.35,0,1,0.1250,1,1.12493,0.14772,14.60,-5.4496
587,65,fast,40,100,0.35,0,2,0.2500,1,1.12570,0.14772,14.65,-5.6660
588,65,fast,40,150,0.35,0,3,0.3750,1,1.12736,0.15039,14.70,-5.6293
589,65,fast,40,200,0.35,0,4,0.5000,1,1.13271,0.15741,14.88,-6.3082
590,65,fast,40,250,0.35,0,5,0.6250,1,1.13721,0.16170,15.05,-6.2776
591,65,fast,40,300,0.35,0,6,0.7500,1,1.13420,0.15871,14.92,-6.2760
592,65,fast,40,350,0.35,0,7,0.8750,1,1.13313,0.15768,14.88,-6.2481
593,65,fast,40,400,0.35,0,8,1.0000,1,1.13546,0.15967,14.98,-6.2888
594,66,fast,40,0,0.35,0,0,0.0000,1,1.12300,0.14448,14.55,-6.0177
595,66,fast,40,50,0.35,0,1,0.1250,1,1.13601,0.15870,15.03,-6.3336
596,66,fast,40,100,0.35,0,2,0.2500,1,1.13650,0.16054,15.02,-6.3367
597,66,fast,40,150,0.35,0,3,0.3750,1,1.14031,0.16441,15.15,-6.3038
598,66,fast,40,200,0.35,0,4,0.5000,1,1.13834,0.16217,15.08,-6.3109
599,66,fast,40,250,0.35,0,5,0.6250,1,1.13869,0.16334,15.07,-6.3943
600,66,fast,40,300,0.35,0,6,0.7500,1,1.13788,0.16101,15.09,-6.3539
601,66,fast,40,350,0.35,0,7,0.8750,1,1.14218,0.16590,15.23,-6.3564
